id,ch1,ch2,ch3,ch4,ch5
231,-613.76953125,-359.375,-392.08984375,-205.078125,263.18359375
232,-611.328125,-108.3984375,-365.234375,-347.16796875,-373.046875
233,-614.74609375,-221.19140625,-189.453125,-446.2890625,797.8515625
234,-564.94140625,-53.22265625,-201.66015625,-390.13671875,702.1484375
235,-524.90234375,-614.2578125,-804.19921875,-478.515625,496.58203125
236,-568.84765625,-845.21484375,-1020.01953125,-440.4296875,-223.14453125
237,-600.5859375,-859.86328125,-1158.203125,-250.9765625,-176.26953125
238,-653.80859375,-880.37109375,-1062.01171875,-286.62109375,547.36328125
239,-705.56640625,-855.46875,-888.18359375,-285.64453125,-330.078125
240,-615.234375,-962.40234375,-868.1640625,-312.5,655.76171875
241,-682.12890625,-923.33984375,-623.53515625,-406.25,-464.35546875
242,-584.47265625,-935.546875,-392.578125,-465.8203125,-410.15625
243,-540.52734375,-739.2578125,-310.05859375,-513.671875,999.0234375
244,-603.02734375,-657.71484375,-387.6953125,-621.09375,518.5546875
245,-484.375,-664.0625,-444.3359375,-486.328125,1342.28515625
246,-532.71484375,-547.8515625,-404.296875,-564.94140625,-243.1640625
247,-508.7890625,-352.05078125,-439.94140625,-475.5859375,48.828125
248,-452.63671875,-53.22265625,-535.15625,-454.58984375,231.4453125
249,-541.9921875,109.375,-349.12109375,-452.63671875,803.22265625
250,-490.234375,-327.63671875,-241.69921875,-366.69921875,426.7578125
251,-644.53125,-353.515625,-338.37890625,-652.83203125,-225.09765625
252,-625.48828125,-506.34765625,-226.07421875,-608.88671875,244.62890625
253,-603.02734375,-329.1015625,-242.1875,-599.12109375,337.890625
254,-646.484375,-350.5859375,-239.2578125,-875.9765625,-579.1015625
255,-637.6953125,-729.98046875,-263.18359375,-642.578125,1025.390625
256,-706.54296875,-694.3359375,-267.08984375,-282.2265625,-491.69921875
257,-780.76171875,-402.34375,-323.2421875,-340.33203125,25.390625
258,-228.515625,-530.76171875,1798.33984375,-100.09765625,-417.48046875
259,23.4375,-883.7890625,4238.28125,106.93359375,-202.63671875
260,17.578125,-823.73046875,2100.5859375,166.50390625,622.0703125
261,-39.55078125,-709.47265625,546.38671875,68.84765625,316.40625
262,-362.79296875,-732.421875,-279.78515625,-163.0859375,444.3359375
263,-536.62109375,-1052.734375,-617.1875,-351.5625,861.328125
264,-638.18359375,-1040.52734375,-893.06640625,-457.03125,1143.5546875
265,-588.8671875,-807.12890625,-921.38671875,-568.84765625,1133.30078125
266,-621.58203125,-462.890625,-763.18359375,-614.74609375,613.76953125
267,-650.87890625,-384.765625,-648.92578125,-743.1640625,739.2578125
268,-762.20703125,-642.578125,-674.8046875,-991.69921875,453.125
269,-700.68359375,-751.46484375,-686.5234375,-918.9453125,1154.296875
270,-767.08984375,-616.69921875,-636.71875,-811.03515625,448.2421875
271,-689.453125,-241.2109375,-440.4296875,-916.9921875,-55.17578125
272,-251.46484375,-28.80859375,-422.36328125,-709.47265625,812.98828125
273,105.95703125,-66.40625,-244.62890625,-607.421875,156.25
274,58.10546875,-314.94140625,-14.16015625,-667.48046875,-118.1640625
275,-199.70703125,-182.12890625,-437.01171875,-799.8046875,-558.10546875
276,-557.6171875,790.52734375,-577.63671875,-1059.08203125,-212.40234375
277,-671.875,323.73046875,-314.94140625,-1048.33984375,-589.35546875
278,-648.92578125,-536.62109375,-156.73828125,-986.328125,-421.38671875
279,-629.8828125,-974.609375,-336.9140625,-911.1328125,496.09375
280,-534.1796875,-1065.91796875,-899.4140625,-770.5078125,349.12109375
281,-954.58984375,-1137.6953125,-1104.00390625,-1108.88671875,778.3203125
282,-831.0546875,-665.0390625,-844.23828125,-1037.59765625,251.953125
283,-830.078125,-760.25390625,-783.203125,-966.30859375,1184.5703125
284,-723.6328125,-781.73828125,-594.7265625,-904.78515625,-170.8984375
285,-686.5234375,-926.26953125,-729.00390625,-884.27734375,-204.58984375
286,-567.87109375,-1040.52734375,-681.640625,-696.77734375,447.75390625
287,-554.19921875,-795.8984375,-536.62109375,-729.4921875,-66.40625
288,-522.94921875,-500.9765625,-503.90625,-732.421875,66.89453125
289,-551.7578125,-634.765625,-546.875,-963.37890625,397.94921875
290,-494.140625,-1000.9765625,-589.35546875,-798.33984375,451.171875
291,-556.640625,-1038.0859375,-500.9765625,-768.5546875,164.55078125
292,-393.06640625,-841.30859375,-230.46875,-722.16796875,66.89453125
293,-565.4296875,-885.25390625,-84.9609375,-817.3828125,562.98828125
294,-554.6875,-717.7734375,-41.50390625,-847.16796875,502.44140625
295,-743.65234375,-547.36328125,-114.2578125,-812.01171875,-97.16796875
296,-924.8046875,302.24609375,56.15234375,-613.28125,176.7578125
297,-791.015625,198.2421875,-26.85546875,-613.28125,-242.1875
298,-751.46484375,-378.90625,55.6640625,-608.88671875,896.484375
299,-532.71484375,-959.9609375,125.48828125,-591.30859375,414.0625
300,-334.47265625,-1096.6796875,-3.90625,-482.91015625,1200.1953125
301,-246.09375,-985.3515625,197.75390625,-382.32421875,-606.4453125
302,-513.18359375,-958.49609375,411.62109375,-466.30859375,-512.20703125
303,-689.453125,-932.12890625,396.484375,-667.96875,599.12109375
304,-691.40625,-805.6640625,138.18359375,-789.0625,-119.62890625
305,-736.328125,-731.4453125,-149.4140625,-717.7734375,453.125
306,-999.0234375,-656.73828125,-125.9765625,-791.015625,-541.9921875
307,-1010.25390625,-668.45703125,-66.89453125,-765.625,-265.625
308,-687.01171875,-656.25,-8.30078125,-709.9609375,751.46484375
309,-498.53515625,-593.75,40.0390625,-644.04296875,-80.56640625
310,-384.27734375,-640.13671875,92.7734375,-584.9609375,796.875
311,-395.99609375,-708.49609375,-47.8515625,-674.8046875,792.48046875
312,-312.01171875,-547.36328125,-172.8515625,-625.48828125,970.703125
313,-421.875,-609.86328125,35.15625,-552.24609375,-149.4140625
314,-506.8359375,-644.53125,58.59375,-614.74609375,-104.4921875
315,-499.51171875,-705.078125,-109.86328125,-611.328125,495.60546875
316,-617.1875,-803.22265625,-245.60546875,-776.85546875,501.953125
317,-492.67578125,-762.20703125,-109.375,-809.08203125,633.7890625
318,-421.875,-563.96484375,-48.828125,-733.3984375,-172.8515625
319,-483.88671875,-591.796875,-28.3203125,-852.05078125,-194.82421875
