id,ch1,ch2,ch3,ch4,ch5
87,-139.16015625,-286.62109375,-278.3203125,-141.11328125,-103.02734375
88,-207.51953125,-293.45703125,-349.12109375,-286.1328125,553.22265625
89,-156.25,-259.765625,-339.84375,-299.31640625,-346.6796875
90,-232.421875,-250.0,-354.4921875,-259.765625,6.8359375
91,-221.6796875,-249.51171875,-359.375,-365.234375,-221.6796875
92,-232.91015625,-328.125,-379.39453125,-369.62890625,-991.2109375
93,-319.3359375,-312.01171875,-244.62890625,-365.234375,-243.1640625
94,-354.98046875,-335.44921875,-247.55859375,-409.66796875,358.3984375
95,-278.80859375,-281.25,-236.328125,-264.16015625,-562.5
96,-215.33203125,-276.3671875,-264.16015625,-208.49609375,57.6171875
97,-164.55078125,-247.0703125,-271.97265625,-170.41015625,-145.5078125
98,-192.3828125,-239.74609375,-259.765625,-193.84765625,-283.203125
99,-175.78125,-253.41796875,-278.80859375,-103.515625,-217.28515625
100,-274.4140625,-263.18359375,-252.9296875,-181.15234375,278.3203125
101,-404.78515625,-255.859375,-215.8203125,-317.87109375,-487.79296875
102,-403.3203125,-360.3515625,-249.0234375,-385.25390625,163.0859375
103,-444.82421875,-347.16796875,-299.8046875,-452.63671875,-378.41796875
104,-371.09375,-385.7421875,-294.921875,-501.953125,378.90625
105,-392.08984375,-333.984375,-356.93359375,-431.15234375,-578.61328125
106,-326.171875,-333.49609375,-359.86328125,-498.53515625,296.875
107,-385.25390625,-296.38671875,-302.24609375,-456.54296875,112.79296875
108,-369.62890625,-120.60546875,-370.60546875,-450.1953125,423.828125
109,-263.671875,-281.73828125,-354.4921875,-368.1640625,-350.09765625
110,-239.2578125,-342.7734375,-355.46875,-371.09375,-695.80078125
111,-242.67578125,-317.3828125,-374.0234375,-282.71484375,-160.15625
112,-315.4296875,-277.83203125,-346.6796875,-324.70703125,-166.50390625
113,-323.2421875,-309.5703125,-272.94921875,-294.43359375,127.44140625
114,-282.2265625,-312.98828125,-312.01171875,-272.4609375,134.27734375
115,-307.12890625,-335.44921875,-354.00390625,-282.71484375,-628.90625
