id,ch1,ch2,ch3,ch4,ch5
345,-360.3515625,-573.2421875,-188.96484375,-474.609375,-7.32421875
346,-393.06640625,-530.2734375,-240.72265625,-390.13671875,772.94921875
347,-327.63671875,-512.20703125,-240.72265625,-369.140625,75.1953125
348,-91.30859375,-415.52734375,-238.76953125,-218.75,795.41015625
349,30.76171875,-273.92578125,-229.98046875,-190.91796875,-700.1953125
350,-209.9609375,-297.36328125,-154.78515625,-336.42578125,-160.15625
351,-273.4375,-374.0234375,-235.83984375,-337.890625,599.12109375
352,-240.234375,-382.32421875,-232.421875,-376.953125,401.3671875
353,-333.984375,-436.5234375,-268.5546875,-330.078125,727.05078125
354,-232.421875,-396.97265625,-300.78125,-298.33984375,-507.32421875
355,-172.36328125,-356.4453125,-274.90234375,-266.11328125,631.34765625
356,-386.23046875,-414.55078125,-181.640625,-439.453125,-0.48828125
357,-1696.77734375,-187.98828125,-196.77734375,-1730.95703125,-236.81640625
358,-2747.0703125,189.453125,-711.9140625,-3343.26171875,-106.4453125
359,-2128.41796875,850.5859375,-748.53515625,-2671.38671875,-239.74609375
360,-1127.44140625,1458.0078125,-817.3828125,-1807.12890625,1126.46484375
361,-825.1953125,1039.55078125,-754.8828125,-1439.453125,503.90625
362,-741.2109375,519.53125,-515.625,-1142.08984375,-406.25
363,-852.5390625,-6.8359375,-274.4140625,-927.734375,-42.48046875
364,-773.92578125,-475.09765625,31.25,-729.00390625,-232.91015625
365,-485.3515625,-664.55078125,133.30078125,-426.7578125,256.34765625
366,-421.875,-870.60546875,165.0390625,-208.0078125,40.0390625
367,-308.59375,-882.8125,33.203125,-62.01171875,-185.546875
368,-272.4609375,-772.4609375,-135.7421875,-92.28515625,1056.640625
369,-230.95703125,-726.07421875,-297.8515625,-314.94140625,739.74609375
370,-122.55859375,-576.66015625,-490.72265625,-333.0078125,47.36328125
371,-87.890625,-457.03125,-573.2421875,-240.234375,803.22265625
372,28.3203125,-378.90625,-604.00390625,-327.1484375,-261.23046875
373,30.76171875,-368.65234375,-595.21484375,-307.12890625,390.13671875
374,-5.37109375,-390.13671875,-571.2890625,-310.546875,-491.2109375
375,-15.13671875,-479.98046875,-425.29296875,-77.63671875,556.640625
376,-17.08984375,-552.734375,-298.33984375,-80.56640625,-23.4375
377,-181.15234375,-626.953125,-272.4609375,-154.296875,334.47265625
378,-221.19140625,-656.25,-117.1875,-198.2421875,-182.12890625
379,-257.8125,-676.26953125,-45.8984375,-215.33203125,298.33984375
380,-56.15234375,-708.49609375,6.34765625,3.90625,-224.609375
381,-175.29296875,-686.03515625,-104.4921875,-168.45703125,-112.79296875
