id,ch1,ch2,ch3,ch4,ch5
157,-185.05859375,-354.00390625,-289.55078125,-205.078125,-1584.47265625
158,-186.5234375,-414.0625,-305.6640625,-162.109375,-274.4140625
159,-276.85546875,-351.5625,-308.10546875,-311.03515625,-283.203125
160,-306.640625,-319.3359375,-327.1484375,-283.203125,-501.46484375
161,-417.48046875,-329.1015625,-303.7109375,-418.45703125,829.58984375
162,-429.19921875,-349.609375,-299.31640625,-360.83984375,-152.34375
163,-389.6484375,-402.34375,-320.80078125,-339.35546875,-358.3984375
164,-344.7265625,-351.5625,-333.49609375,-308.10546875,-612.3046875
165,-310.546875,-376.46484375,-414.0625,-257.32421875,-488.76953125
166,-286.1328125,-336.9140625,-438.96484375,-281.73828125,405.76171875
167,-143.06640625,-294.43359375,-403.80859375,-208.984375,354.4921875
168,-125.9765625,-341.30859375,-443.359375,-186.5234375,310.05859375
169,-226.07421875,-386.23046875,-488.76953125,-239.2578125,-987.79296875
170,-265.625,-338.37890625,-449.21875,-297.36328125,194.82421875
171,-342.28515625,-291.50390625,-503.90625,-503.90625,-384.27734375
172,-384.27734375,-288.57421875,-514.6484375,-492.67578125,-1268.5546875
173,-399.4140625,-255.859375,-513.18359375,-589.84375,98.14453125
174,-316.89453125,-257.32421875,-523.92578125,-612.79296875,-495.1171875
175,-356.93359375,-247.55859375,-532.2265625,-546.38671875,558.10546875
176,-349.609375,-263.671875,-462.40234375,-422.8515625,-791.50390625
177,-366.69921875,-301.26953125,-488.76953125,-458.49609375,-468.26171875
178,-322.75390625,-302.24609375,-502.44140625,-415.52734375,250.48828125
179,-244.140625,-322.265625,-429.19921875,-220.21484375,-349.12109375
180,-235.83984375,-324.21875,-464.84375,-225.5859375,235.83984375
181,-239.74609375,-342.28515625,-468.75,-255.37109375,-702.63671875
182,-318.359375,-371.09375,-477.5390625,-310.546875,-421.38671875
183,-240.234375,-343.75,-480.95703125,-386.71875,204.1015625
184,-266.11328125,-357.421875,-412.59765625,-344.7265625,-478.515625
185,-277.34375,-308.59375,-369.140625,-289.0625,-341.796875
186,-306.15234375,-354.00390625,-326.171875,-346.19140625,-628.90625
187,-198.73046875,-354.4921875,-324.21875,-247.55859375,264.16015625
188,-236.81640625,-330.078125,-322.75390625,-252.44140625,-1299.31640625
189,-196.2890625,-229.98046875,-365.72265625,-304.6875,5.859375
190,-387.6953125,-351.07421875,-435.05859375,-368.65234375,501.46484375
191,-306.640625,-387.6953125,-355.95703125,-360.3515625,-167.48046875
192,-343.75,-446.77734375,-380.859375,-317.3828125,-110.83984375
193,-326.171875,-425.29296875,-404.296875,-299.31640625,199.21875
194,-233.3984375,-400.87890625,-409.66796875,-321.77734375,-812.98828125
195,-224.12109375,-368.1640625,-363.28125,-254.8828125,-21.97265625
196,-256.34765625,-376.46484375,-389.6484375,-306.15234375,-550.78125
197,-285.15625,-386.23046875,-381.8359375,-311.5234375,184.5703125
198,-205.56640625,-375.48828125,-357.421875,-247.55859375,-853.515625
199,-255.859375,-386.71875,-350.09765625,-327.63671875,-339.84375
200,-263.18359375,-315.4296875,-337.40234375,-325.68359375,98.6328125
201,-346.19140625,-301.7578125,-351.07421875,-280.2734375,-76.66015625
202,-310.546875,-295.8984375,-477.05078125,-407.71484375,-386.23046875
203,-198.2421875,-273.4375,-446.77734375,-327.1484375,-618.65234375
204,-250.0,-316.89453125,-418.9453125,-350.5859375,-7.8125
205,-383.30078125,-361.81640625,-400.390625,-406.25,-957.03125
206,-370.60546875,-374.0234375,-413.57421875,-288.57421875,62.5
207,-368.1640625,-381.34765625,-435.546875,-306.640625,-611.81640625
208,-365.234375,-329.58984375,-352.5390625,-248.53515625,-309.5703125
209,-283.203125,-291.015625,-392.578125,-407.71484375,470.21484375
210,-242.1875,-297.36328125,-368.65234375,-278.3203125,-55.6640625
211,-312.01171875,-324.21875,-353.515625,-240.72265625,-352.05078125
212,-273.4375,-305.17578125,-421.875,-276.85546875,-578.125
213,-316.40625,-366.69921875,-398.92578125,-248.046875,-188.96484375
214,-312.01171875,-355.46875,-356.4453125,-183.59375,-213.8671875
215,-354.4921875,-347.16796875,-375.48828125,-335.44921875,-68.84765625
216,-368.65234375,-386.23046875,-291.50390625,-338.37890625,500.9765625
217,-373.53515625,-374.51171875,-322.75390625,-373.046875,-1157.71484375
218,-367.1875,-424.31640625,-296.875,-290.52734375,-349.609375
219,-345.21484375,-435.546875,-319.3359375,-317.3828125,-620.60546875
220,-324.21875,-385.25390625,-373.046875,-326.66015625,-285.64453125
221,-332.03125,-352.05078125,-361.328125,-242.67578125,866.69921875
222,-333.0078125,-392.578125,-354.4921875,-182.6171875,-692.87109375
223,-362.79296875,-389.6484375,-368.65234375,-206.0546875,482.421875
224,-264.16015625,-385.25390625,-392.08984375,-257.32421875,-690.91796875
225,-295.8984375,-420.41015625,-359.86328125,-204.1015625,-822.265625
226,-417.48046875,-437.98828125,-379.39453125,-325.68359375,13.671875
227,-338.8671875,-384.765625,-341.30859375,-346.19140625,-196.77734375
228,-282.71484375,-414.55078125,-336.42578125,-218.75,230.95703125
229,-226.5625,-370.60546875,-327.63671875,-309.08203125,-901.3671875
230,-357.421875,-349.12109375,-326.171875,-273.92578125,-374.0234375
231,-380.37109375,-361.328125,-409.1796875,-380.859375,430.6640625
232,-361.328125,-293.9453125,-474.609375,-456.0546875,-1027.34375
233,-292.48046875,-259.765625,-513.18359375,-312.01171875,17.08984375
234,-244.62890625,-211.42578125,-409.66796875,-435.05859375,-274.4140625
235,-295.41015625,-215.33203125,-338.37890625,-379.8828125,514.6484375
236,-322.265625,-216.796875,-327.63671875,-430.6640625,-763.18359375
237,-250.9765625,-200.1953125,-338.37890625,-392.578125,-365.72265625
238,-301.26953125,-242.1875,-367.1875,-373.53515625,642.08984375
239,-244.62890625,-201.66015625,-432.6171875,-428.7109375,-881.8359375
240,-289.0625,-201.66015625,-433.59375,-388.18359375,-599.12109375
241,-231.93359375,-268.5546875,-434.5703125,-348.6328125,25.390625
242,-168.9453125,-250.0,-344.7265625,-299.31640625,-1285.15625
243,-233.3984375,-298.33984375,-317.3828125,-325.68359375,-175.78125
244,-329.58984375,-452.63671875,-245.1171875,-299.8046875,-127.9296875
245,-281.25,-468.26171875,-207.51953125,-196.77734375,-168.9453125
246,-197.265625,-386.71875,-204.1015625,-150.87890625,-31.73828125
247,-244.62890625,-374.51171875,-234.86328125,-205.56640625,-321.77734375
