id,lsl_ts,unix_ts,ambient,ir,red
207342,14383.32548105,1671629612.473,553,112729,70749
207342,14383.32548105,1671629612.473,553,112729,70749
207343,14383.3282558,1671629612.473,536,125956,72444
207343,14383.3282558,1671629612.473,536,125956,72444
207344,14383.33103055,1671629612.473,535,125939,72439
207344,14383.33103055,1671629612.473,535,125939,72439
207345,14383.3338053,1671629612.473,533,125948,72422
207345,14383.3338053,1671629612.473,533,125948,72422
207346,14383.33658005,1671629612.473,533,125879,72436
207346,14383.33658005,1671629612.473,533,125879,72436
207347,14383.3393548,1671629612.473,531,125877,72410
207347,14383.3393548,1671629612.473,531,125877,72410
207348,14383.350582933333,1671629612.54,531,125892,72421
207348,14383.350582933333,1671629612.54,531,125892,72421
207349,14383.361811066667,1671629612.54,530,125911,72408
207349,14383.361811066667,1671629612.54,530,125911,72408
207350,14383.3730392,1671629612.54,532,125879,72383
207350,14383.3730392,1671629612.54,532,125879,72383
207351,14383.384267333333,1671629612.54,534,125852,72387
207351,14383.384267333333,1671629612.54,534,125852,72387
207352,14383.395495466666,1671629612.54,533,125845,72385
207352,14383.395495466666,1671629612.54,533,125845,72385
207353,14383.4067236,1671629612.54,532,125786,72379
207353,14383.4067236,1671629612.54,532,125786,72379
207354,14383.416793666665,1671629612.6,533,125869,72389
207354,14383.416793666665,1671629612.6,533,125869,72389
207355,14383.426863733333,1671629612.6,532,125829,72367
207355,14383.426863733333,1671629612.6,532,125829,72367
207356,14383.4369338,1671629612.6,531,125851,72398
207356,14383.4369338,1671629612.6,531,125851,72398
207357,14383.447003866666,1671629612.6,530,125856,72384
207357,14383.447003866666,1671629612.6,530,125856,72384
207358,14383.457073933334,1671629612.6,533,125831,72387
207358,14383.457073933334,1671629612.6,533,125831,72387
207359,14383.467144,1671629612.6,533,125913,72374
207359,14383.467144,1671629612.6,533,125913,72374
207360,14383.481433016666,1671629612.686,533,125817,72395
207360,14383.481433016666,1671629612.686,533,125817,72395
207361,14383.495722033333,1671629612.686,532,125862,72394
207361,14383.495722033333,1671629612.686,532,125862,72394
207362,14383.510011049999,1671629612.686,533,125903,72390
207362,14383.510011049999,1671629612.686,533,125903,72390
207363,14383.524300066667,1671629612.686,530,125899,72393
207363,14383.524300066667,1671629612.686,530,125899,72393
207364,14383.538589083333,1671629612.686,530,125811,72378
207364,14383.538589083333,1671629612.686,530,125811,72378
207365,14383.5528781,1671629612.686,530,125915,72388
207365,14383.5528781,1671629612.686,530,125915,72388
207366,14383.568192949999,1671629612.778,533,125874,72392
207366,14383.568192949999,1671629612.778,533,125874,72392
207367,14383.5835078,1671629612.778,531,125874,72402
207367,14383.5835078,1671629612.778,531,125874,72402
207368,14383.59882265,1671629612.778,532,125915,72413
207368,14383.59882265,1671629612.778,532,125915,72413
207369,14383.614137499999,1671629612.778,532,125846,72396
207369,14383.614137499999,1671629612.778,532,125846,72396
207370,14383.62945235,1671629612.778,532,125953,72422
207370,14383.62945235,1671629612.778,532,125953,72422
207371,14383.6447672,1671629612.778,530,125892,72415
207371,14383.6447672,1671629612.778,530,125892,72415
207372,14383.662221333332,1671629612.883,531,125952,72399
207372,14383.662221333332,1671629612.883,531,125952,72399
207373,14383.679675466667,1671629612.883,531,125944,72406
207373,14383.679675466667,1671629612.883,531,125944,72406
207374,14383.697129600001,1671629612.883,532,125896,72396
207374,14383.697129600001,1671629612.883,532,125896,72396
207375,14383.714583733334,1671629612.883,531,125953,72407
207375,14383.714583733334,1671629612.883,531,125953,72407
207376,14383.732037866666,1671629612.883,532,125971,72416
207376,14383.732037866666,1671629612.883,532,125971,72416
207377,14383.749492,1671629612.883,532,125914,72405
207377,14383.749492,1671629612.883,532,125914,72405
207378,14383.764860566667,1671629612.975,532,125966,72429
207378,14383.764860566667,1671629612.975,532,125966,72429
207379,14383.780229133334,1671629612.975,531,126038,72414
207379,14383.780229133334,1671629612.975,531,126038,72414
207380,14383.7955977,1671629612.975,530,125982,72425
207380,14383.7955977,1671629612.975,530,125982,72425
207381,14383.810966266667,1671629612.975,530,125999,72471
207381,14383.810966266667,1671629612.975,530,125999,72471
207382,14383.826334833333,1671629612.975,531,126072,72454
207382,14383.826334833333,1671629612.975,531,126072,72454
207383,14383.8417034,1671629612.975,531,125976,72419
207383,14383.8417034,1671629612.975,531,125976,72419
207384,14383.8564013,1671629613.063,533,126037,72438
207384,14383.8564013,1671629613.063,533,126037,72438
207385,14383.8710992,1671629613.063,532,126016,72438
207385,14383.8710992,1671629613.063,532,126016,72438
207386,14383.8857971,1671629613.063,533,126008,72451
207386,14383.8857971,1671629613.063,533,126008,72451
207387,14383.900495,1671629613.063,531,125944,72452
207387,14383.900495,1671629613.063,531,125944,72452
207388,14383.9151929,1671629613.063,530,126107,72474
207388,14383.9151929,1671629613.063,530,126107,72474
207389,14383.9298908,1671629613.063,531,126067,72457
207389,14383.9298908,1671629613.063,531,126067,72457
207390,14383.948583366666,1671629613.175,532,126004,72454
207390,14383.948583366666,1671629613.175,532,126004,72454
207391,14383.967275933333,1671629613.175,531,125998,72446
207391,14383.967275933333,1671629613.175,531,125998,72446
207392,14383.985968500001,1671629613.175,533,126005,72437
207392,14383.985968500001,1671629613.175,533,126005,72437
207393,14384.004661066667,1671629613.175,531,125949,72420
207393,14384.004661066667,1671629613.175,531,125949,72420
207394,14384.023353633333,1671629613.175,533,125937,72433
207394,14384.023353633333,1671629613.175,533,125937,72433
207395,14384.0420462,1671629613.175,531,126003,72427
207395,14384.0420462,1671629613.175,531,126003,72427
207396,14384.053783216666,1671629613.246,531,125898,72393
207396,14384.053783216666,1671629613.246,531,125898,72393
207397,14384.065520233333,1671629613.246,532,125999,72417
207397,14384.065520233333,1671629613.246,532,125999,72417
207398,14384.07725725,1671629613.246,531,125935,72416
207398,14384.07725725,1671629613.246,531,125935,72416
207399,14384.088994266667,1671629613.246,532,125899,72416
207399,14384.088994266667,1671629613.246,532,125899,72416
207400,14384.100731283334,1671629613.246,534,125890,72421
207400,14384.100731283334,1671629613.246,534,125890,72421
207401,14384.1124683,1671629613.246,532,125883,72405
207401,14384.1124683,1671629613.246,532,125883,72405
207402,14384.129841883334,1671629613.35,532,125867,72415
207402,14384.129841883334,1671629613.35,532,125867,72415
207403,14384.147215466666,1671629613.35,531,125934,72427
207403,14384.147215466666,1671629613.35,531,125934,72427
207404,14384.16458905,1671629613.35,532,125819,72403
207404,14384.16458905,1671629613.35,532,125819,72403
207405,14384.181962633334,1671629613.35,532,125864,72410
207405,14384.181962633334,1671629613.35,532,125864,72410
207406,14384.199336216667,1671629613.35,532,125854,72428
207406,14384.199336216667,1671629613.35,532,125854,72428
207407,14384.2167098,1671629613.35,533,125900,72413
207407,14384.2167098,1671629613.35,533,125900,72413
207408,14384.232088466668,1671629613.442,532,125887,72412
207408,14384.232088466668,1671629613.442,532,125887,72412
207409,14384.247467133335,1671629613.442,531,125851,72407
207409,14384.247467133335,1671629613.442,531,125851,72407
207410,14384.2628458,1671629613.442,531,125885,72420
207410,14384.2628458,1671629613.442,531,125885,72420
207411,14384.278224466667,1671629613.442,531,125835,72384
207411,14384.278224466667,1671629613.442,531,125835,72384
207412,14384.293603133334,1671629613.442,531,125769,72392
207412,14384.293603133334,1671629613.442,531,125769,72392
207413,14384.3089818,1671629613.442,530,125783,72389
207413,14384.3089818,1671629613.442,530,125783,72389
207414,14384.323963866667,1671629613.532,531,125759,72392
207414,14384.323963866667,1671629613.532,531,125759,72392
207415,14384.338945933334,1671629613.532,532,125803,72382
207415,14384.338945933334,1671629613.532,532,125803,72382
207416,14384.353928,1671629613.532,531,125831,72400
207416,14384.353928,1671629613.532,531,125831,72400
207417,14384.368910066667,1671629613.532,531,125852,72379
207417,14384.368910066667,1671629613.532,531,125852,72379
207418,14384.383892133334,1671629613.532,532,125894,72410
207418,14384.383892133334,1671629613.532,532,125894,72410
207419,14384.3988742,1671629613.532,531,125797,72391
207419,14384.3988742,1671629613.532,531,125797,72391
207420,14384.41410715,1671629613.624,529,125792,72385
207420,14384.41410715,1671629613.624,529,125792,72385
207421,14384.4293401,1671629613.624,530,125849,72397
207421,14384.4293401,1671629613.624,530,125849,72397
207422,14384.444573050001,1671629613.624,530,125862,72397
207422,14384.444573050001,1671629613.624,530,125862,72397
207423,14384.459806,1671629613.624,532,125852,72400
207423,14384.459806,1671629613.624,532,125852,72400
207424,14384.47503895,1671629613.624,532,125939,72412
207424,14384.47503895,1671629613.624,532,125939,72412
207425,14384.4902719,1671629613.624,532,125899,72420
207425,14384.4902719,1671629613.624,532,125899,72420
207426,14384.508450883333,1671629613.733,530,125910,72400
207426,14384.508450883333,1671629613.733,530,125910,72400
207427,14384.526629866667,1671629613.733,530,125935,72419
207427,14384.526629866667,1671629613.733,530,125935,72419
207428,14384.54480885,1671629613.733,531,125875,72418
207428,14384.54480885,1671629613.733,531,125875,72418
207429,14384.562987833333,1671629613.733,529,125944,72402
207429,14384.562987833333,1671629613.733,529,125944,72402
207430,14384.581166816666,1671629613.733,531,125890,72407
207430,14384.581166816666,1671629613.733,531,125890,72407
207431,14384.5993458,1671629613.733,531,125906,72370
207431,14384.5993458,1671629613.733,531,125906,72370
207432,14384.612894433332,1671629613.814,533,125903,72424
207432,14384.612894433332,1671629613.814,533,125903,72424
207433,14384.626443066667,1671629613.814,532,125906,72403
207433,14384.626443066667,1671629613.814,532,125906,72403
207434,14384.6399917,1671629613.814,530,125917,72422
207434,14384.6399917,1671629613.814,530,125917,72422
207435,14384.653540333333,1671629613.814,532,125872,72421
207435,14384.653540333333,1671629613.814,532,125872,72421
207436,14384.667088966668,1671629613.814,531,125921,72415
207436,14384.667088966668,1671629613.814,531,125921,72415
207437,14384.6806376,1671629613.814,531,125933,72423
207437,14384.6806376,1671629613.814,531,125933,72423
207438,14384.695331983334,1671629613.902,532,125961,72413
207438,14384.695331983334,1671629613.902,532,125961,72413
207439,14384.710026366667,1671629613.902,531,125988,72424
207439,14384.710026366667,1671629613.902,531,125988,72424
207440,14384.72472075,1671629613.902,534,125945,72408
207440,14384.72472075,1671629613.902,534,125945,72408
207441,14384.739415133334,1671629613.902,531,126061,72448
207441,14384.739415133334,1671629613.902,531,126061,72448
207442,14384.754109516667,1671629613.902,533,126013,72409
207442,14384.754109516667,1671629613.902,533,126013,72409
207443,14384.7688039,1671629613.902,531,126025,72418
207443,14384.7688039,1671629613.902,531,126025,72418
207444,14384.784399483335,1671629613.996,532,126019,72421
207444,14384.784399483335,1671629613.996,532,126019,72421
207445,14384.799995066667,1671629613.996,530,126042,72434
207445,14384.799995066667,1671629613.996,530,126042,72434
207446,14384.81559065,1671629613.996,531,126065,72434
207446,14384.81559065,1671629613.996,531,126065,72434
207447,14384.831186233334,1671629613.996,532,126070,72445
207447,14384.831186233334,1671629613.996,532,126070,72445
207448,14384.846781816668,1671629613.996,531,126060,72439
207448,14384.846781816668,1671629613.996,531,126060,72439
207449,14384.8623774,1671629613.996,531,126109,72447
207449,14384.8623774,1671629613.996,531,126109,72447
207450,14384.879384933334,1671629614.098,533,126084,72437
207450,14384.879384933334,1671629614.098,533,126084,72437
207451,14384.896392466668,1671629614.098,532,126163,72427
207451,14384.896392466668,1671629614.098,532,126163,72427
207452,14384.913400000001,1671629614.098,531,126107,72448
207452,14384.913400000001,1671629614.098,531,126107,72448
207453,14384.930407533333,1671629614.098,530,126103,72462
