id,lsl_ts,unix_ts,battery_level,temperature_c,fuel_gauge_voltage
359,14561.5943983,1671629790.728,55,0,3190.0000000000005
359,14561.5943983,1671629790.728,55,0,3190.0000000000005
360,14571.9166655,1671629801.05,55,0,3194.4
360,14571.9166655,1671629801.05,55,0,3194.4
361,14582.2425285,1671629811.376,50,0,3185.6000000000004
361,14582.2425285,1671629811.376,50,0,3185.6000000000004
362,14592.5727117,1671629821.706,55,0,3192.2000000000003
362,14592.5727117,1671629821.706,55,0,3192.2000000000003
363,14602.8818668,1671629832.015,55,0,3190.0000000000005
363,14602.8818668,1671629832.015,55,0,3190.0000000000005
364,14613.198713,1671629842.332,55,0,3187.8
364,14613.198713,1671629842.332,55,0,3187.8
365,14623.5161563,1671629852.65,50,0,3176.8
365,14623.5161563,1671629852.65,50,0,3176.8
366,14633.8405414,1671629862.974,55,0,3190.0000000000005
366,14633.8405414,1671629862.974,55,0,3190.0000000000005
367,14644.1551849,1671629873.289,50,0,3185.6000000000004
367,14644.1551849,1671629873.289,50,0,3185.6000000000004
368,14654.4767496,1671629883.61,50,0,3179.0000000000005
368,14654.4767496,1671629883.61,50,0,3179.0000000000005
369,14664.7840821,1671629893.918,50,0,3176.8
369,14664.7840821,1671629893.918,50,0,3176.8
370,14675.1189117,1671629904.252,55,0,3192.2000000000003
370,14675.1189117,1671629904.252,55,0,3192.2000000000003
371,14685.4361868,1671629914.57,55,0,3192.2000000000003
371,14685.4361868,1671629914.57,55,0,3192.2000000000003
372,14695.7474055,1671629924.881,55,0,3192.2000000000003
372,14695.7474055,1671629924.881,55,0,3192.2000000000003
373,14706.0623624,1671629935.196,40,0,3146.0000000000005
373,14706.0623624,1671629935.196,40,0,3146.0000000000005
374,14716.3819087,1671629945.516,55,0,3192.2000000000003
374,14716.3819087,1671629945.516,55,0,3192.2000000000003
375,14726.7010579,1671629955.835,55,0,3192.2000000000003
375,14726.7010579,1671629955.835,55,0,3192.2000000000003
376,14737.0082446,1671629966.142,55,0,3192.2000000000003
376,14737.0082446,1671629966.142,55,0,3192.2000000000003
