id,lsl_ts,unix_ts,battery_level,temperature_c,fuel_gauge_voltage
309,13652.7408144,1671628881.875,60,0,3203.2000000000003
309,13652.7408144,1671628881.875,60,0,3203.2000000000003
310,13663.0876541,1671628892.222,55,0,3196.6000000000004
310,13663.0876541,1671628892.222,55,0,3196.6000000000004
311,13673.4081201,1671628902.542,60,0,3209.8
311,13673.4081201,1671628902.542,60,0,3209.8
312,13683.7450063,1671628912.879,55,0,3201.0000000000005
312,13683.7450063,1671628912.879,55,0,3201.0000000000005
313,13694.0778972,1671628923.212,60,0,3203.2000000000003
313,13694.0778972,1671628923.212,60,0,3203.2000000000003
314,13704.4012729,1671628933.535,55,0,3196.6000000000004
314,13704.4012729,1671628933.535,55,0,3196.6000000000004
315,13714.7328489,1671628943.867,55,0,3201.0000000000005
315,13714.7328489,1671628943.867,55,0,3201.0000000000005
316,13725.0705945,1671628954.204,55,0,3196.6000000000004
316,13725.0705945,1671628954.204,55,0,3196.6000000000004
317,13735.3992144,1671628964.533,55,0,3196.6000000000004
317,13735.3992144,1671628964.533,55,0,3196.6000000000004
318,13745.7296959,1671628974.864,55,0,3194.4
318,13745.7296959,1671628974.864,55,0,3194.4
319,13756.0421524,1671628985.176,55,0,3196.6000000000004
319,13756.0421524,1671628985.176,55,0,3196.6000000000004
320,13766.3778831,1671628995.512,60,0,3205.4
320,13766.3778831,1671628995.512,60,0,3205.4
321,13776.7031457,1671629005.837,55,0,3201.0000000000005
321,13776.7031457,1671629005.837,55,0,3201.0000000000005
322,13787.0216082,1671629016.155,55,0,3201.0000000000005
322,13787.0216082,1671629016.155,55,0,3201.0000000000005
323,13797.3447176,1671629026.479,55,0,3196.6000000000004
323,13797.3447176,1671629026.479,55,0,3196.6000000000004
324,13807.6720845,1671629036.806,55,0,3201.0000000000005
324,13807.6720845,1671629036.806,55,0,3201.0000000000005
325,13817.9828774,1671629047.117,60,0,3205.4
325,13817.9828774,1671629047.117,60,0,3205.4
326,13828.2991892,1671629057.433,55,0,3192.2000000000003
326,13828.2991892,1671629057.433,55,0,3192.2000000000003
327,13838.6205431,1671629067.755,55,0,3201.0000000000005
327,13838.6205431,1671629067.755,55,0,3201.0000000000005
328,13848.937676,1671629078.072,55,0,3196.6000000000004
328,13848.937676,1671629078.072,55,0,3196.6000000000004
329,13859.2606717,1671629088.394,55,0,3190.0000000000005
329,13859.2606717,1671629088.394,55,0,3190.0000000000005
330,13869.5784475,1671629098.712,55,0,3201.0000000000005
330,13869.5784475,1671629098.712,55,0,3201.0000000000005
331,13879.9004217,1671629109.034,55,0,3196.6000000000004
331,13879.9004217,1671629109.034,55,0,3196.6000000000004
332,13890.2172845,1671629119.351,55,0,3196.6000000000004
332,13890.2172845,1671629119.351,55,0,3196.6000000000004
333,13900.5344471,1671629129.668,55,0,3196.6000000000004
333,13900.5344471,1671629129.668,55,0,3196.6000000000004
334,13910.8458258,1671629139.979,55,0,3194.4
334,13910.8458258,1671629139.979,55,0,3194.4
335,13921.1744038,1671629150.308,55,0,3194.4
335,13921.1744038,1671629150.308,55,0,3194.4
336,13931.4830997,1671629160.617,55,0,3192.2000000000003
336,13931.4830997,1671629160.617,55,0,3192.2000000000003
337,13941.8048949,1671629170.938,55,0,3190.0000000000005
337,13941.8048949,1671629170.938,55,0,3190.0000000000005
338,13952.109462,1671629181.243,55,0,3198.8
338,13952.109462,1671629181.243,55,0,3198.8
339,13962.4298548,1671629191.563,55,0,3190.0000000000005
339,13962.4298548,1671629191.563,55,0,3190.0000000000005
340,13972.73434,1671629201.868,50,0,3185.6000000000004
340,13972.73434,1671629201.868,50,0,3185.6000000000004
341,13983.0526157,1671629212.186,55,0,3194.4
341,13983.0526157,1671629212.186,55,0,3194.4
342,13993.3805578,1671629222.514,55,0,3198.8
342,13993.3805578,1671629222.514,55,0,3198.8
343,14003.6960034,1671629232.83,55,0,3190.0000000000005
343,14003.6960034,1671629232.83,55,0,3190.0000000000005
344,14014.0122088,1671629243.146,50,0,3183.4
344,14014.0122088,1671629243.146,50,0,3183.4
345,14024.3219621,1671629253.456,55,0,3201.0000000000005
345,14024.3219621,1671629253.456,55,0,3201.0000000000005
346,14034.6397437,1671629263.773,55,0,3192.2000000000003
346,14034.6397437,1671629263.773,55,0,3192.2000000000003
