id,lsl_ts,unix_ts,ambient,ir,red
227814,15048.819371083333,1671630277.967,553,96133,59215
227814,15048.819371083333,1671630277.967,553,96133,59215
227815,15048.822091166667,1671630277.967,538,103198,59416
227815,15048.822091166667,1671630277.967,538,103198,59416
227816,15048.82481125,1671630277.967,535,103147,59405
227816,15048.82481125,1671630277.967,535,103147,59405
227817,15048.827531333332,1671630277.967,536,103231,59406
227817,15048.827531333332,1671630277.967,536,103231,59406
227818,15048.830251416666,1671630277.967,536,103256,59418
227818,15048.830251416666,1671630277.967,536,103256,59418
227819,15048.8329715,1671630277.967,535,103285,59422
227819,15048.8329715,1671630277.967,535,103285,59422
227820,15048.842367466666,1671630278.023,536,103249,59402
227820,15048.842367466666,1671630278.023,536,103249,59402
227821,15048.851763433333,1671630278.023,536,103307,59438
227821,15048.851763433333,1671630278.023,536,103307,59438
227822,15048.8611594,1671630278.023,535,103301,59409
227822,15048.8611594,1671630278.023,535,103301,59409
227823,15048.870555366668,1671630278.023,535,103204,59394
227823,15048.870555366668,1671630278.023,535,103204,59394
227824,15048.879951333334,1671630278.023,534,103151,59376
227824,15048.879951333334,1671630278.023,534,103151,59376
227825,15048.8893473,1671630278.023,534,103291,59417
227825,15048.8893473,1671630278.023,534,103291,59417
227826,15048.897650283334,1671630278.073,535,103301,59402
227826,15048.897650283334,1671630278.073,535,103301,59402
227827,15048.905953266667,1671630278.073,536,103274,59408
227827,15048.905953266667,1671630278.073,536,103274,59408
227828,15048.91425625,1671630278.073,536,103234,59394
227828,15048.91425625,1671630278.073,536,103234,59394
227829,15048.922559233333,1671630278.073,536,103254,59397
227829,15048.922559233333,1671630278.073,536,103254,59397
227830,15048.930862216666,1671630278.073,534,103273,59397
227830,15048.930862216666,1671630278.073,534,103273,59397
227831,15048.9391652,1671630278.073,532,103292,59408
227831,15048.9391652,1671630278.073,532,103292,59408
227832,15048.95552605,1671630278.171,533,103271,59400
227832,15048.95552605,1671630278.171,533,103271,59400
227833,15048.971886899999,1671630278.171,534,103275,59377
227833,15048.971886899999,1671630278.171,534,103275,59377
227834,15048.98824775,1671630278.171,534,103356,59406
227834,15048.98824775,1671630278.171,534,103356,59406
227835,15049.0046086,1671630278.171,535,103269,59370
227835,15049.0046086,1671630278.171,535,103269,59370
227836,15049.020969449999,1671630278.171,535,103197,59358
227836,15049.020969449999,1671630278.171,535,103197,59358
227837,15049.0373303,1671630278.171,534,103277,59363
227837,15049.0373303,1671630278.171,534,103277,59363
227838,15049.051681266666,1671630278.258,534,103255,59331
227838,15049.051681266666,1671630278.258,534,103255,59331
227839,15049.066032233333,1671630278.258,534,103123,59317
227839,15049.066032233333,1671630278.258,534,103123,59317
227840,15049.0803832,1671630278.258,533,103170,59332
227840,15049.0803832,1671630278.258,533,103170,59332
227841,15049.094734166667,1671630278.258,535,103181,59338
227841,15049.094734166667,1671630278.258,535,103181,59338
227842,15049.109085133334,1671630278.258,533,103154,59327
227842,15049.109085133334,1671630278.258,533,103154,59327
227843,15049.1234361,1671630278.258,535,103145,59344
227843,15049.1234361,1671630278.258,535,103145,59344
227844,15049.13992845,1671630278.357,536,103179,59310
227844,15049.13992845,1671630278.357,536,103179,59310
227845,15049.1564208,1671630278.357,534,103093,59308
227845,15049.1564208,1671630278.357,534,103093,59308
227846,15049.17291315,1671630278.357,534,103148,59331
227846,15049.17291315,1671630278.357,534,103148,59331
227847,15049.189405500001,1671630278.357,533,103178,59335
227847,15049.189405500001,1671630278.357,533,103178,59335
227848,15049.20589785,1671630278.357,533,103193,59334
227848,15049.20589785,1671630278.357,533,103193,59334
227849,15049.2223902,1671630278.357,533,103135,59316
227849,15049.2223902,1671630278.357,533,103135,59316
227850,15049.240734016666,1671630278.467,534,103142,59308
227850,15049.240734016666,1671630278.467,534,103142,59308
227851,15049.259077833334,1671630278.467,534,103111,59293
227851,15049.259077833334,1671630278.467,534,103111,59293
227852,15049.27742165,1671630278.467,535,103143,59295
227852,15049.27742165,1671630278.467,535,103143,59295
227853,15049.295765466666,1671630278.467,534,103179,59300
227853,15049.295765466666,1671630278.467,534,103179,59300
227854,15049.314109283334,1671630278.467,534,103105,59293
227854,15049.314109283334,1671630278.467,534,103105,59293
227855,15049.3324531,1671630278.467,534,103131,59296
227855,15049.3324531,1671630278.467,534,103131,59296
227856,15049.34558985,1671630278.545,534,103231,59315
227856,15049.34558985,1671630278.545,534,103231,59315
227857,15049.3587266,1671630278.545,534,103156,59288
227857,15049.3587266,1671630278.545,534,103156,59288
227858,15049.37186335,1671630278.545,534,103033,59295
227858,15049.37186335,1671630278.545,534,103033,59295
227859,15049.385000100001,1671630278.545,536,103125,59296
227859,15049.385000100001,1671630278.545,536,103125,59296
227860,15049.39813685,1671630278.545,536,103152,59296
227860,15049.39813685,1671630278.545,536,103152,59296
227861,15049.4112736,1671630278.545,534,103138,59286
227861,15049.4112736,1671630278.545,534,103138,59286
227862,15049.426816416668,1671630278.639,532,103183,59289
227862,15049.426816416668,1671630278.639,532,103183,59289
227863,15049.442359233333,1671630278.639,534,103156,59321
227863,15049.442359233333,1671630278.639,534,103156,59321
227864,15049.45790205,1671630278.639,533,103178,59305
227864,15049.45790205,1671630278.639,533,103178,59305
227865,15049.473444866668,1671630278.639,534,103145,59323
227865,15049.473444866668,1671630278.639,534,103145,59323
227866,15049.488987683333,1671630278.639,533,103202,59314
227866,15049.488987683333,1671630278.639,533,103202,59314
227867,15049.5045305,1671630278.639,533,103146,59280
227867,15049.5045305,1671630278.639,533,103146,59280
227868,15049.51962665,1671630278.729,534,103221,59292
227868,15049.51962665,1671630278.729,534,103221,59292
227869,15049.534722800001,1671630278.729,534,103161,59305
227869,15049.534722800001,1671630278.729,534,103161,59305
227870,15049.54981895,1671630278.729,535,103166,59299
227870,15049.54981895,1671630278.729,535,103166,59299
227871,15049.5649151,1671630278.729,532,103165,59310
227871,15049.5649151,1671630278.729,532,103165,59310
227872,15049.58001125,1671630278.729,533,103232,59294
227872,15049.58001125,1671630278.729,533,103232,59294
227873,15049.5951074,1671630278.729,532,103275,59280
227873,15049.5951074,1671630278.729,532,103275,59280
227874,15049.611652633334,1671630278.829,533,103224,59299
227874,15049.611652633334,1671630278.829,533,103224,59299
227875,15049.628197866667,1671630278.829,534,103257,59306
227875,15049.628197866667,1671630278.829,534,103257,59306
227876,15049.644743100002,1671630278.829,534,103279,59305
227876,15049.644743100002,1671630278.829,534,103279,59305
227877,15049.661288333335,1671630278.829,532,103166,59285
227877,15049.661288333335,1671630278.829,532,103166,59285
227878,15049.677833566668,1671630278.829,533,103255,59287
227878,15049.677833566668,1671630278.829,533,103255,59287
227879,15049.6943788,1671630278.829,533,103332,59303
227879,15049.6943788,1671630278.829,533,103332,59303
227880,15049.710744466667,1671630278.927,532,103227,59284
227880,15049.710744466667,1671630278.927,532,103227,59284
227881,15049.727110133334,1671630278.927,534,103255,59294
227881,15049.727110133334,1671630278.927,534,103255,59294
227882,15049.7434758,1671630278.927,534,103280,59296
227882,15049.7434758,1671630278.927,534,103280,59296
227883,15049.759841466666,1671630278.927,533,103256,59265
227883,15049.759841466666,1671630278.927,533,103256,59265
227884,15049.776207133333,1671630278.927,533,103248,59281
227884,15049.776207133333,1671630278.927,533,103248,59281
227885,15049.7925728,1671630278.927,533,103243,59265
227885,15049.7925728,1671630278.927,533,103243,59265
227886,15049.80618835,1671630279.008,534,103193,59268
227886,15049.80618835,1671630279.008,534,103193,59268
227887,15049.8198039,1671630279.008,532,103148,59220
227887,15049.8198039,1671630279.008,532,103148,59220
227888,15049.833419449998,1671630279.008,533,103143,59227
227888,15049.833419449998,1671630279.008,533,103143,59227
227889,15049.847034999999,1671630279.008,533,103144,59244
227889,15049.847034999999,1671630279.008,533,103144,59244
227890,15049.86065055,1671630279.008,533,103192,59245
227890,15049.86065055,1671630279.008,533,103192,59245
227891,15049.8742661,1671630279.008,534,103192,59247
227891,15049.8742661,1671630279.008,534,103192,59247
227892,15049.89032105,1671630279.105,534,103216,59251
227892,15049.89032105,1671630279.105,534,103216,59251
227893,15049.906375999999,1671630279.105,533,103123,59224
227893,15049.906375999999,1671630279.105,533,103123,59224
227894,15049.922430949999,1671630279.105,533,103047,59222
227894,15049.922430949999,1671630279.105,533,103047,59222
227895,15049.9384859,1671630279.105,533,103155,59227
227895,15049.9384859,1671630279.105,533,103155,59227
227896,15049.95454085,1671630279.105,531,103132,59241
227896,15049.95454085,1671630279.105,531,103132,59241
227897,15049.9705958,1671630279.105,533,103116,59223
227897,15049.9705958,1671630279.105,533,103116,59223
227898,15049.987702583334,1671630279.207,533,103197,59235
227898,15049.987702583334,1671630279.207,533,103197,59235
227899,15050.004809366666,1671630279.207,535,103117,59216
227899,15050.004809366666,1671630279.207,535,103117,59216
227900,15050.021916149999,1671630279.207,533,103143,59233
227900,15050.021916149999,1671630279.207,533,103143,59233
227901,15050.039022933333,1671630279.207,532,103078,59212
227901,15050.039022933333,1671630279.207,532,103078,59212
227902,15050.056129716668,1671630279.207,533,103125,59212
227902,15050.056129716668,1671630279.207,533,103125,59212
227903,15050.0732365,1671630279.207,534,103138,59204
227903,15050.0732365,1671630279.207,534,103138,59204
227904,15050.0879425,1671630279.296,532,103088,59195
227904,15050.0879425,1671630279.296,532,103088,59195
227905,15050.1026485,1671630279.296,532,103068,59192
227905,15050.1026485,1671630279.296,532,103068,59192
227906,15050.1173545,1671630279.296,533,103107,59205
227906,15050.1173545,1671630279.296,533,103107,59205
227907,15050.1320605,1671630279.296,534,103135,59201
227907,15050.1320605,1671630279.296,534,103135,59201
227908,15050.1467665,1671630279.296,533,103095,59210
227908,15050.1467665,1671630279.296,533,103095,59210
227909,15050.1614725,1671630279.296,534,103133,59196
227909,15050.1614725,1671630279.296,534,103133,59196
227910,15050.17626,1671630279.384,533,103136,59212
227910,15050.17626,1671630279.384,533,103136,59212
227911,15050.1910475,1671630279.384,532,103107,59215
227911,15050.1910475,1671630279.384,532,103107,59215
227912,15050.205835,1671630279.384,531,103093,59182
227912,15050.205835,1671630279.384,531,103093,59182
227913,15050.220622499999,1671630279.384,533,103215,59203
227913,15050.220622499999,1671630279.384,533,103215,59203
227914,15050.23541,1671630279.384,533,103171,59204
227914,15050.23541,1671630279.384,533,103171,59204
227915,15050.2501975,1671630279.384,534,103160,59204
227915,15050.2501975,1671630279.384,534,103160,59204
227916,15050.268196716666,1671630279.492,533,103211,59211
227916,15050.268196716666,1671630279.492,533,103211,59211
227917,15050.286195933333,1671630279.492,532,103160,59198
227917,15050.286195933333,1671630279.492,532,103160,59198
227918,15050.30419515,1671630279.492,532,103065,59190
227918,15050.30419515,1671630279.492,532,103065,59190
227919,15050.322194366667,1671630279.492,532,103176,59211
227919,15050.322194366667,1671630279.492,532,103176,59211
227920,15050.340193583334,1671630279.492,531,103179,59217
227920,15050.340193583334,1671630279.492,531,103179,59217
227921,15050.3581928,1671630279.492,532,103220,59211
