id,lsl_ts,unix_ts,ambient,ir,red
0,89551.53077268334,1671367871.244,22240,2196,561
0,89551.53077268334,1671367871.244,22240,2196,561
1,89551.53400976668,1671367871.244,22535,2168,578
1,89551.53400976668,1671367871.244,22535,2168,578
2,89551.53724685,1671367871.244,22710,2162,527
2,89551.53724685,1671367871.244,22710,2162,527
3,89551.54048393334,1671367871.244,23106,2230,568
3,89551.54048393334,1671367871.244,23106,2230,568
4,89551.54372101667,1671367871.244,22763,2177,568
4,89551.54372101667,1671367871.244,22763,2177,568
5,89551.5469581,1671367871.244,22812,2282,623
5,89551.5469581,1671367871.244,22812,2282,623
6,89551.55611295,1671367871.299,22262,2217,586
6,89551.55611295,1671367871.299,22262,2217,586
7,89551.5652678,1671367871.299,22059,2201,576
7,89551.5652678,1671367871.299,22059,2201,576
8,89551.57442265001,1671367871.299,21835,2162,532
8,89551.57442265001,1671367871.299,21835,2162,532
9,89551.5835775,1671367871.299,22058,2175,602
9,89551.5835775,1671367871.299,22058,2175,602
10,89551.59273235,1671367871.299,22160,2168,543
10,89551.59273235,1671367871.299,22160,2168,543
11,89551.6018872,1671367871.299,22608,2218,610
11,89551.6018872,1671367871.299,22608,2218,610
12,89551.61373478333,1671367871.37,22302,2212,556
12,89551.61373478333,1671367871.37,22302,2212,556
13,89551.62558236667,1671367871.37,22368,2260,609
13,89551.62558236667,1671367871.37,22368,2260,609
14,89551.63742995,1671367871.37,21836,2190,587
14,89551.63742995,1671367871.37,21836,2190,587
15,89551.64927753333,1671367871.37,21704,2259,577
15,89551.64927753333,1671367871.37,21704,2259,577
16,89551.66112511668,1671367871.37,21513,2212,536
16,89551.66112511668,1671367871.37,21513,2212,536
17,89551.6729727,1671367871.37,21814,2211,544
17,89551.6729727,1671367871.37,21814,2211,544
18,89551.69286556667,1671367871.49,21994,2175,518
18,89551.69286556667,1671367871.49,21994,2175,518
19,89551.71275843334,1671367871.49,22370,2210,593
19,89551.71275843334,1671367871.49,22370,2210,593
20,89551.7326513,1671367871.49,22089,2207,580
20,89551.7326513,1671367871.49,22089,2207,580
21,89551.75254416667,1671367871.49,22232,2237,637
21,89551.75254416667,1671367871.49,22232,2237,637
22,89551.77243703333,1671367871.49,21726,2280,585
22,89551.77243703333,1671367871.49,21726,2280,585
23,89551.7923299,1671367871.49,21719,2227,585
23,89551.7923299,1671367871.49,21719,2227,585
24,89551.80350843332,1671367871.557,21609,2225,569
24,89551.80350843332,1671367871.557,21609,2225,569
25,89551.81468696667,1671367871.557,22015,2249,577
25,89551.81468696667,1671367871.557,22015,2249,577
26,89551.8258655,1671367871.557,22321,2133,526
26,89551.8258655,1671367871.557,22321,2133,526
27,89551.83704403332,1671367871.557,22826,2207,533
27,89551.83704403332,1671367871.557,22826,2207,533
28,89551.84822256667,1671367871.557,22650,2203,557
28,89551.84822256667,1671367871.557,22650,2203,557
29,89551.8594011,1671367871.557,22750,2274,591
29,89551.8594011,1671367871.557,22750,2274,591
30,89551.87486006666,1671367871.649,22353,2200,589
30,89551.87486006666,1671367871.649,22353,2200,589
31,89551.89031903334,1671367871.649,22200,2203,571
31,89551.89031903334,1671367871.649,22200,2203,571
32,89551.905778,1671367871.649,22070,2189,553
32,89551.905778,1671367871.649,22070,2189,553
33,89551.92123696666,1671367871.649,22398,2197,523
33,89551.92123696666,1671367871.649,22398,2197,523
34,89551.93669593334,1671367871.649,22595,2163,531
34,89551.93669593334,1671367871.649,22595,2163,531
35,89551.9521549,1671367871.649,23051,2204,583
35,89551.9521549,1671367871.649,23051,2204,583
36,89551.9673879,1671367871.741,22817,2200,604
36,89551.9673879,1671367871.741,22817,2200,604
37,89551.9826209,1671367871.741,22817,2277,594
37,89551.9826209,1671367871.741,22817,2277,594
38,89551.9978539,1671367871.741,22321,2224,576
38,89551.9978539,1671367871.741,22321,2224,576
39,89552.0130869,1671367871.741,22197,2239,604
39,89552.0130869,1671367871.741,22197,2239,604
40,89552.0283199,1671367871.741,21921,2196,533
40,89552.0283199,1671367871.741,21921,2196,533
41,89552.0435529,1671367871.741,22245,2192,536
41,89552.0435529,1671367871.741,22245,2192,536
42,89552.05828441666,1671367871.829,22398,2177,551
42,89552.05828441666,1671367871.829,22398,2177,551
43,89552.07301593333,1671367871.829,22839,2187,586
43,89552.07301593333,1671367871.829,22839,2187,586
44,89552.08774745,1671367871.829,22619,2203,581
44,89552.08774745,1671367871.829,22619,2203,581
45,89552.10247896667,1671367871.829,22647,2279,591
45,89552.10247896667,1671367871.829,22647,2279,591
46,89552.11721048334,1671367871.829,22133,2202,561
46,89552.11721048334,1671367871.829,22133,2202,561
47,89552.131942,1671367871.829,21966,2277,561
47,89552.131942,1671367871.829,21966,2277,561
48,89552.14828533334,1671367871.927,21811,2217,526
48,89552.14828533334,1671367871.927,21811,2217,526
49,89552.16462866667,1671367871.927,22043,2231,522
49,89552.16462866667,1671367871.927,22043,2231,522
50,89552.180972,1671367871.927,22312,2149,517
50,89552.180972,1671367871.927,22312,2149,517
51,89552.19731533334,1671367871.927,22779,2198,552
51,89552.19731533334,1671367871.927,22779,2198,552
52,89552.21365866666,1671367871.927,22635,2202,520
52,89552.21365866666,1671367871.927,22635,2202,520
53,89552.230002,1671367871.927,22771,2266,645
53,89552.230002,1671367871.927,22771,2266,645
54,89552.24857923333,1671367872.039,22456,2233,595
54,89552.24857923333,1671367872.039,22456,2233,595
55,89552.26715646667,1671367872.039,22427,2239,601
55,89552.26715646667,1671367872.039,22427,2239,601
56,89552.2857337,1671367872.039,22327,2180,538
56,89552.2857337,1671367872.039,22327,2180,538
57,89552.30431093332,1671367872.039,22692,2171,595
57,89552.30431093332,1671367872.039,22692,2171,595
58,89552.32288816666,1671367872.039,22785,2139,534
58,89552.32288816666,1671367872.039,22785,2139,534
59,89552.3414654,1671367872.039,23230,2199,599
59,89552.3414654,1671367872.039,23230,2199,599
60,89552.35445296665,1671367872.117,23037,2179,616
60,89552.35445296665,1671367872.117,23037,2179,616
61,89552.36744053333,1671367872.117,23113,2240,599
61,89552.36744053333,1671367872.117,23113,2240,599
62,89552.3804281,1671367872.117,22769,2212,569
62,89552.3804281,1671367872.117,22769,2212,569
63,89552.39341566667,1671367872.117,22735,2209,574
63,89552.39341566667,1671367872.117,22735,2209,574
64,89552.40640323333,1671367872.117,22560,2231,539
64,89552.40640323333,1671367872.117,22560,2231,539
65,89552.4193908,1671367872.117,22965,2160,541
65,89552.4193908,1671367872.117,22965,2160,541
66,89552.4326627,1671367872.196,23154,2155,499
66,89552.4326627,1671367872.196,23154,2155,499
67,89552.44593460001,1671367872.196,23622,2189,550
67,89552.44593460001,1671367872.196,23622,2189,550
68,89552.4592065,1671367872.196,23519,2134,570
68,89552.4592065,1671367872.196,23519,2134,570
69,89552.4724784,1671367872.196,23579,2204,587
69,89552.4724784,1671367872.196,23579,2204,587
70,89552.48575030001,1671367872.196,23207,2200,555
70,89552.48575030001,1671367872.196,23207,2200,555
71,89552.4990222,1671367872.196,23181,2166,609
71,89552.4990222,1671367872.196,23181,2166,609
72,89552.52396731667,1671367872.346,23094,2138,531
72,89552.52396731667,1671367872.346,23094,2138,531
73,89552.54891243334,1671367872.346,23475,2156,525
73,89552.54891243334,1671367872.346,23475,2156,525
74,89552.57385755,1671367872.346,23753,2137,523
74,89552.57385755,1671367872.346,23753,2137,523
75,89552.59880266666,1671367872.346,24337,2172,511
75,89552.59880266666,1671367872.346,24337,2172,511
76,89552.62374778333,1671367872.346,24280,2106,559
76,89552.62374778333,1671367872.346,24280,2106,559
77,89552.6486929,1671367872.346,24488,2154,585
77,89552.6486929,1671367872.346,24488,2154,585
78,89552.65756883333,1671367872.399,24295,2154,589
78,89552.65756883333,1671367872.399,24295,2154,589
79,89552.66644476667,1671367872.399,24322,2188,576
79,89552.66644476667,1671367872.399,24322,2188,576
80,89552.6753207,1671367872.399,24496,2077,548
80,89552.6753207,1671367872.399,24496,2077,548
81,89552.68419663333,1671367872.399,25115,2082,504
81,89552.68419663333,1671367872.399,25115,2082,504
82,89552.69307256668,1671367872.399,25678,2032,493
82,89552.69307256668,1671367872.399,25678,2032,493
83,89552.7019485,1671367872.399,26583,2057,505
83,89552.7019485,1671367872.399,26583,2057,505
84,89552.71752375,1671367872.493,26844,2043,599
84,89552.71752375,1671367872.493,26844,2043,599
85,89552.733099,1671367872.493,27205,2112,521
85,89552.733099,1671367872.493,27205,2112,521
86,89552.74867425,1671367872.493,27352,2099,580
86,89552.74867425,1671367872.493,27352,2099,580
87,89552.7642495,1671367872.493,27651,2026,569
87,89552.7642495,1671367872.493,27651,2026,569
88,89552.77982475,1671367872.493,28188,1979,535
88,89552.77982475,1671367872.493,28188,1979,535
89,89552.7954,1671367872.493,29452,1920,503
89,89552.7954,1671367872.493,29452,1920,503
90,89552.8103419,1671367872.582,30572,1852,492
90,89552.8103419,1671367872.582,30572,1852,492
91,89552.8252838,1671367872.582,32084,1956,450
91,89552.8252838,1671367872.582,32084,1956,450
92,89552.8402257,1671367872.582,32847,1887,509
92,89552.8402257,1671367872.582,32847,1887,509
93,89552.85516759999,1671367872.582,33488,1959,496
93,89552.85516759999,1671367872.582,33488,1959,496
94,89552.8701095,1671367872.582,33937,1922,508
94,89552.8701095,1671367872.582,33937,1922,508
95,89552.8850514,1671367872.582,34817,1846,536
95,89552.8850514,1671367872.582,34817,1846,536
96,89552.90042893332,1671367872.675,35797,1848,446
96,89552.90042893332,1671367872.675,35797,1848,446
97,89552.91580646666,1671367872.675,37397,1797,522
97,89552.91580646666,1671367872.675,37397,1797,522
98,89552.93118399999,1671367872.675,38782,1708,473
98,89552.93118399999,1671367872.675,38782,1708,473
99,89552.94656153333,1671367872.675,40573,1753,527
99,89552.94656153333,1671367872.675,40573,1753,527
100,89552.96193906666,1671367872.675,41357,1735,560
100,89552.96193906666,1671367872.675,41357,1735,560
101,89552.9773166,1671367872.675,41786,1838,573
101,89552.9773166,1671367872.675,41786,1838,573
102,89552.994981,1671367872.781,41663,1818,594
102,89552.994981,1671367872.781,41663,1818,594
103,89553.0126454,1671367872.781,41367,1803,616
103,89553.0126454,1671367872.781,41367,1803,616
104,89553.0303098,1671367872.781,41334,1750,559
104,89553.0303098,1671367872.781,41334,1750,559
105,89553.0479742,1671367872.781,41807,1829,555
105,89553.0479742,1671367872.781,41807,1829,555
106,89553.0656386,1671367872.781,42261,1708,560
106,89553.0656386,1671367872.781,42261,1708,560
107,89553.083303,1671367872.781,43199,1788,540
107,89553.083303,1671367872.781,43199,1788,540
108,89553.09822330001,1671367872.87,43398,1728,613
108,89553.09822330001,1671367872.87,43398,1728,613
109,89553.1131436,1671367872.87,43236,1772,578
109,89553.1131436,1671367872.87,43236,1772,578
110,89553.1280639,1671367872.87,42985,1807,628
110,89553.1280639,1671367872.87,42985,1807,628
111,89553.1429842,1671367872.87,42713,1821,563
111,89553.1429842,1671367872.87,42713,1821,563
112,89553.1579045,1671367872.87,42768,1663,539
112,89553.1579045,1671367872.87,42768,1663,539
113,89553.1728248,1671367872.87,43518,1751,543
113,89553.1728248,1671367872.87,43518,1751,543
114,89553.18716108333,1671367872.956,44351,1697,442
114,89553.18716108333,1671367872.956,44351,1697,442
115,89553.20149736667,1671367872.956,45572,1756,509
115,89553.20149736667,1671367872.956,45572,1756,509
116,89553.21583365,1671367872.956,46111,1710,579
116,89553.21583365,1671367872.956,46111,1710,579
117,89553.23016993333,1671367872.956,45964,1743,536
117,89553.23016993333,1671367872.956,45964,1743,536
118,89553.24450621667,1671367872.956,45787,1717,597
118,89553.24450621667,1671367872.956,45787,1717,597
119,89553.2588425,1671367872.956,45175,1748,532
119,89553.2588425,1671367872.956,45175,1748,532
120,89553.27488616666,1671367873.052,44963,1691,497
120,89553.27488616666,1671367873.052,44963,1691,497
121,89553.29092983334,1671367873.052,45238,1721,524
121,89553.29092983334,1671367873.052,45238,1721,524
122,89553.3069735,1671367873.052,45833,1647,430
122,89553.3069735,1671367873.052,45833,1647,430
123,89553.32301716667,1671367873.052,46529,1725,510
123,89553.32301716667,1671367873.052,46529,1725,510
124,89553.33906083334,1671367873.052,46626,1706,546
124,89553.33906083334,1671367873.052,46626,1706,546
125,89553.3551045,1671367873.052,46045,1811,496
125,89553.3551045,1671367873.052,46045,1811,496
126,89553.37002328334,1671367873.142,45401,1727,551
126,89553.37002328334,1671367873.142,45401,1727,551
127,89553.38494206667,1671367873.142,43886,1773,484
127,89553.38494206667,1671367873.142,43886,1773,484
128,89553.39986085001,1671367873.142,42034,1753,484
128,89553.39986085001,1671367873.142,42034,1753,484
129,89553.41477963334,1671367873.142,41771,1689,499
129,89553.41477963334,1671367873.142,41771,1689,499
130,89553.42969841667,1671367873.142,41920,1691,493
130,89553.42969841667,1671367873.142,41920,1691,493
131,89553.4446172,1671367873.142,41921,1743,475
131,89553.4446172,1671367873.142,41921,1743,475
132,89553.46231863333,1671367873.248,41236,1807,546
132,89553.46231863333,1671367873.248,41236,1807,546
133,89553.48002006667,1671367873.248,39766,1868,512
133,89553.48002006667,1671367873.248,39766,1868,512
134,89553.4977215,1671367873.248,36785,1920,609
134,89553.4977215,1671367873.248,36785,1920,609
135,89553.51542293334,1671367873.248,33809,1986,562
135,89553.51542293334,1671367873.248,33809,1986,562
136,89553.53312436667,1671367873.248,30926,2046,669
136,89553.53312436667,1671367873.248,30926,2046,669
137,89553.5508258,1671367873.248,28389,2171,706
137,89553.5508258,1671367873.248,28389,2171,706
138,89553.56553538334,1671367873.336,25114,2333,785
138,89553.56553538334,1671367873.336,25114,2333,785
