id,lsl_ts,unix_ts,ambient,ir,red
0,8480.944080983332,1671623710.096,581,137488,98421
0,8480.944080983332,1671623710.096,581,137488,98421
1,8480.947779866667,1671623710.096,557,166834,106162
1,8480.947779866667,1671623710.096,557,166834,106162
2,8480.951478750001,1671623710.096,557,166830,106124
2,8480.951478750001,1671623710.096,557,166830,106124
3,8480.955177633334,1671623710.096,556,166846,106102
3,8480.955177633334,1671623710.096,556,166846,106102
4,8480.958876516666,1671623710.096,556,166739,106059
4,8480.958876516666,1671623710.096,556,166739,106059
5,8480.9625754,1671623710.096,557,166786,106045
5,8480.9625754,1671623710.096,557,166786,106045
6,8480.984898766666,1671623710.23,552,166726,106004
6,8480.984898766666,1671623710.23,552,166726,106004
7,8481.007222133334,1671623710.23,554,166721,105978
7,8481.007222133334,1671623710.23,554,166721,105978
8,8481.029545500001,1671623710.23,553,166686,105940
8,8481.029545500001,1671623710.23,553,166686,105940
9,8481.051868866667,1671623710.23,554,166714,105957
9,8481.051868866667,1671623710.23,554,166714,105957
10,8481.074192233333,1671623710.23,554,166569,105958
10,8481.074192233333,1671623710.23,554,166569,105958
11,8481.0965156,1671623710.23,557,166624,105946
11,8481.0965156,1671623710.23,557,166624,105946
12,8481.098946016667,1671623710.245,556,166670,105954
12,8481.098946016667,1671623710.245,556,166670,105954
13,8481.101376433333,1671623710.245,555,166634,105955
13,8481.101376433333,1671623710.245,555,166634,105955
14,8481.10380685,1671623710.245,554,166637,105968
14,8481.10380685,1671623710.245,554,166637,105968
15,8481.106237266667,1671623710.245,552,166692,105938
15,8481.106237266667,1671623710.245,552,166692,105938
16,8481.108667683333,1671623710.245,552,166621,105962
16,8481.108667683333,1671623710.245,552,166621,105962
17,8481.1110981,1671623710.245,553,166576,105957
17,8481.1110981,1671623710.245,553,166576,105957
18,8481.125992933334,1671623710.334,553,166548,105914
18,8481.125992933334,1671623710.334,553,166548,105914
19,8481.140887766667,1671623710.334,558,166635,105893
19,8481.140887766667,1671623710.334,558,166635,105893
20,8481.155782599999,1671623710.334,554,166618,105913
20,8481.155782599999,1671623710.334,554,166618,105913
21,8481.170677433332,1671623710.334,556,166631,105897
21,8481.170677433332,1671623710.334,556,166631,105897
22,8481.185572266666,1671623710.334,554,166613,105875
22,8481.185572266666,1671623710.334,554,166613,105875
23,8481.2004671,1671623710.334,553,166596,105923
23,8481.2004671,1671623710.334,553,166596,105923
24,8481.217711233334,1671623710.438,551,166645,105944
24,8481.217711233334,1671623710.438,551,166645,105944
25,8481.234955366666,1671623710.438,552,166595,105925
25,8481.234955366666,1671623710.438,552,166595,105925
26,8481.252199499999,1671623710.438,555,166715,105962
26,8481.252199499999,1671623710.438,555,166715,105962
27,8481.269443633333,1671623710.438,557,166693,105968
27,8481.269443633333,1671623710.438,557,166693,105968
28,8481.286687766667,1671623710.438,554,166609,105937
28,8481.286687766667,1671623710.438,554,166609,105937
29,8481.3039319,1671623710.438,555,166634,105931
29,8481.3039319,1671623710.438,555,166634,105931
30,8481.318520616667,1671623710.525,551,166691,105934
30,8481.318520616667,1671623710.525,551,166691,105934
31,8481.333109333333,1671623710.525,553,166691,105931
31,8481.333109333333,1671623710.525,553,166691,105931
32,8481.34769805,1671623710.525,552,166672,105932
32,8481.34769805,1671623710.525,552,166672,105932
33,8481.362286766667,1671623710.525,555,166662,105942
33,8481.362286766667,1671623710.525,555,166662,105942
34,8481.376875483333,1671623710.525,555,166710,105928
34,8481.376875483333,1671623710.525,555,166710,105928
35,8481.3914642,1671623710.525,556,166773,105945
35,8481.3914642,1671623710.525,556,166773,105945
36,8481.418109383334,1671623710.685,557,166713,105954
36,8481.418109383334,1671623710.685,557,166713,105954
37,8481.444754566666,1671623710.685,556,166778,105947
37,8481.444754566666,1671623710.685,556,166778,105947
38,8481.47139975,1671623710.685,554,166719,105967
38,8481.47139975,1671623710.685,554,166719,105967
39,8481.498044933334,1671623710.685,553,166755,105967
39,8481.498044933334,1671623710.685,553,166755,105967
40,8481.524690116667,1671623710.685,552,166768,105989
40,8481.524690116667,1671623710.685,552,166768,105989
41,8481.5513353,1671623710.685,556,166693,105965
41,8481.5513353,1671623710.685,556,166693,105965
42,8481.554295400001,1671623710.703,557,166758,105963
42,8481.554295400001,1671623710.703,557,166758,105963
43,8481.5572555,1671623710.703,559,166763,105973
43,8481.5572555,1671623710.703,559,166763,105973
44,8481.5602156,1671623710.703,557,166785,105979
44,8481.5602156,1671623710.703,557,166785,105979
45,8481.563175700001,1671623710.703,556,166818,105952
45,8481.563175700001,1671623710.703,556,166818,105952
46,8481.5661358,1671623710.703,554,166833,105963
46,8481.5661358,1671623710.703,554,166833,105963
47,8481.5690959,1671623710.703,552,166836,105938
47,8481.5690959,1671623710.703,552,166836,105938
48,8481.582171466667,1671623710.781,554,166757,105932
48,8481.582171466667,1671623710.781,554,166757,105932
49,8481.595247033334,1671623710.781,554,166726,105933
49,8481.595247033334,1671623710.781,554,166726,105933
50,8481.608322600001,1671623710.781,555,166652,105903
50,8481.608322600001,1671623710.781,555,166652,105903
51,8481.621398166666,1671623710.781,558,166667,105900
51,8481.621398166666,1671623710.781,558,166667,105900
52,8481.634473733333,1671623710.781,555,166551,105910
52,8481.634473733333,1671623710.781,555,166551,105910
53,8481.6475493,1671623710.781,557,166603,105905
53,8481.6475493,1671623710.781,557,166603,105905
54,8481.6630775,1671623710.874,553,166681,105984
54,8481.6630775,1671623710.874,553,166681,105984
55,8481.678605699999,1671623710.874,553,166671,105985
55,8481.678605699999,1671623710.874,553,166671,105985
56,8481.6941339,1671623710.874,552,166563,105994
56,8481.6941339,1671623710.874,552,166563,105994
57,8481.7096621,1671623710.874,554,166589,105956
57,8481.7096621,1671623710.874,554,166589,105956
58,8481.7251903,1671623710.874,555,166630,105978
58,8481.7251903,1671623710.874,555,166630,105978
59,8481.7407185,1671623710.874,558,166561,105960
59,8481.7407185,1671623710.874,558,166561,105960
60,8481.758439083333,1671623710.981,556,166571,105945
60,8481.758439083333,1671623710.981,556,166571,105945
61,8481.776159666666,1671623710.981,556,166568,105950
61,8481.776159666666,1671623710.981,556,166568,105950
62,8481.79388025,1671623710.981,554,166552,105942
62,8481.79388025,1671623710.981,554,166552,105942
