id,lsl_ts,unix_ts,ch1,ch2,ch3,ch4,ch5
896274,14924.071944494124,1671630153.225,-34.1796875,-32.71484375,-29.78515625,-31.25,295.8984375
896274,14924.074066953686,1671630153.225,-34.1796875,-32.71484375,-29.78515625,-31.25,295.8984375
896275,14924.076189413248,1671630153.225,-32.2265625,-35.15625,-25.390625,-21.97265625,626.46484375
896275,14924.07831187281,1671630153.225,-32.2265625,-35.15625,-25.390625,-21.97265625,626.46484375
896276,14924.080434332373,1671630153.225,-30.2734375,-29.296875,-23.92578125,-32.71484375,110.83984375
896276,14924.082556791935,1671630153.225,-30.2734375,-29.296875,-23.92578125,-32.71484375,110.83984375
896277,14924.084679251497,1671630153.225,-26.85546875,-32.71484375,-21.97265625,-30.76171875,-114.2578125
896277,14924.086801711059,1671630153.225,-26.85546875,-32.71484375,-21.97265625,-30.76171875,-114.2578125
896278,14924.086143289502,1671630153.225,-26.85546875,-33.69140625,-20.01953125,-17.08984375,-16.6015625
896278,14924.088017907361,1671630153.225,-26.85546875,-33.69140625,-20.01953125,-17.08984375,-16.6015625
896279,14924.08989252522,1671630153.225,-24.4140625,-31.73828125,-20.5078125,-26.3671875,-48.33984375
896279,14924.09176714308,1671630153.225,-24.4140625,-31.73828125,-20.5078125,-26.3671875,-48.33984375
896280,14924.09364176094,1671630153.269,-24.4140625,-33.69140625,-24.90234375,-39.0625,-94.23828125
896280,14924.095516378798,1671630153.269,-24.4140625,-33.69140625,-24.90234375,-39.0625,-94.23828125
896281,14924.097390996658,1671630153.269,-19.53125,-33.69140625,-24.90234375,-30.76171875,-125.9765625
896281,14924.099265614517,1671630153.269,-19.53125,-33.69140625,-24.90234375,-30.76171875,-125.9765625
896282,14924.101140232377,1671630153.269,-14.6484375,-34.1796875,-27.83203125,-28.3203125,-179.6875
896282,14924.103014850236,1671630153.269,-14.6484375,-34.1796875,-27.83203125,-28.3203125,-179.6875
896283,14924.104889468095,1671630153.269,-19.04296875,-33.69140625,-28.80859375,-26.85546875,-191.40625
896283,14924.106764085955,1671630153.269,-19.04296875,-33.69140625,-28.80859375,-26.85546875,-191.40625
896284,14924.108638703814,1671630153.269,-18.5546875,-33.203125,-26.3671875,-21.97265625,-200.68359375
896284,14924.110513321673,1671630153.269,-18.5546875,-33.203125,-26.3671875,-21.97265625,-200.68359375
896285,14924.112387939533,1671630153.269,-12.20703125,-40.0390625,-24.4140625,-15.13671875,-47.36328125
896285,14924.114262557392,1671630153.269,-12.20703125,-40.0390625,-24.4140625,-15.13671875,-47.36328125
896286,14924.116137175251,1671630153.269,-15.13671875,-40.0390625,-20.99609375,-11.23046875,149.90234375
896286,14924.11801179311,1671630153.269,-15.13671875,-40.0390625,-20.99609375,-11.23046875,149.90234375
896287,14924.11988641097,1671630153.269,-14.16015625,-27.83203125,-20.5078125,-11.23046875,82.51953125
896287,14924.12176102883,1671630153.269,-14.16015625,-27.83203125,-20.5078125,-11.23046875,82.51953125
896288,14924.12272074321,1671630153.269,-14.6484375,-27.83203125,-26.85546875,-15.13671875,-65.91796875
896288,14924.12440975941,1671630153.269,-14.6484375,-27.83203125,-26.85546875,-15.13671875,-65.91796875
896289,14924.12609877561,1671630153.269,-14.6484375,-36.1328125,-30.2734375,-11.23046875,89.84375
896289,14924.127787791811,1671630153.269,-14.6484375,-36.1328125,-30.2734375,-11.23046875,89.84375
896290,14924.129476808012,1671630153.269,-13.671875,-37.109375,-27.83203125,1.46484375,275.87890625
896290,14924.131165824212,1671630153.269,-13.671875,-37.109375,-27.83203125,1.46484375,275.87890625
896291,14924.132854840413,1671630153.269,-22.94921875,-35.64453125,-30.2734375,-11.23046875,-63.4765625
896291,14924.134543856613,1671630153.269,-22.94921875,-35.64453125,-30.2734375,-11.23046875,-63.4765625
896292,14924.136232872814,1671630153.316,-23.92578125,-35.64453125,-31.73828125,-12.6953125,-203.125
896292,14924.137921889014,1671630153.316,-23.92578125,-35.64453125,-31.73828125,-12.6953125,-203.125
896293,14924.139610905215,1671630153.316,-23.4375,-38.57421875,-29.78515625,-5.859375,-145.5078125
896293,14924.141299921415,1671630153.316,-23.4375,-38.57421875,-29.78515625,-5.859375,-145.5078125
896294,14924.142988937616,1671630153.316,-29.78515625,-38.0859375,-35.15625,-20.01953125,-136.23046875
896294,14924.144677953816,1671630153.316,-29.78515625,-38.0859375,-35.15625,-20.01953125,-136.23046875
896295,14924.146366970017,1671630153.316,-24.4140625,-32.2265625,-33.69140625,-23.4375,-82.51953125
896295,14924.148055986218,1671630153.316,-24.4140625,-32.2265625,-33.69140625,-23.4375,-82.51953125
896296,14924.149745002418,1671630153.316,-20.01953125,-32.2265625,-29.296875,-17.578125,-95.21484375
896296,14924.151434018619,1671630153.316,-20.01953125,-32.2265625,-29.296875,-17.578125,-95.21484375
896297,14924.15312303482,1671630153.316,-23.4375,-36.62109375,-28.3203125,-8.30078125,218.75
896297,14924.15481205102,1671630153.316,-23.4375,-36.62109375,-28.3203125,-8.30078125,218.75
896298,14924.16111345201,1671630153.316,-19.53125,-33.69140625,-26.3671875,-4.8828125,403.3203125
896298,14924.162968597671,1671630153.316,-19.53125,-33.69140625,-26.3671875,-4.8828125,403.3203125
896299,14924.164823743333,1671630153.316,-17.08984375,-34.1796875,-25.87890625,-16.11328125,-27.83203125
896299,14924.166678888994,1671630153.316,-17.08984375,-34.1796875,-25.87890625,-16.11328125,-27.83203125
896300,14924.168534034656,1671630153.316,-23.92578125,-42.96875,-30.76171875,-19.04296875,-136.71875
896300,14924.170389180317,1671630153.316,-23.92578125,-42.96875,-30.76171875,-19.04296875,-136.71875
896301,14924.172244325979,1671630153.316,-28.3203125,-43.9453125,-34.66796875,-18.5546875,21.97265625
896301,14924.17409947164,1671630153.316,-28.3203125,-43.9453125,-34.66796875,-18.5546875,21.97265625
896302,14924.175954617302,1671630153.316,-29.296875,-39.0625,-31.73828125,-20.99609375,-16.11328125
896302,14924.177809762963,1671630153.316,-29.296875,-39.0625,-31.73828125,-20.99609375,-16.11328125
896303,14924.179664908625,1671630153.316,-27.34375,-34.1796875,-30.2734375,-24.90234375,-156.73828125
896303,14924.181520054286,1671630153.316,-27.34375,-34.1796875,-30.2734375,-24.90234375,-156.73828125
896304,14924.183375199947,1671630153.359,-28.80859375,-38.0859375,-33.203125,-23.92578125,-143.5546875
896304,14924.185230345609,1671630153.359,-28.80859375,-38.0859375,-33.203125,-23.92578125,-143.5546875
896305,14924.18708549127,1671630153.359,-28.3203125,-42.96875,-31.73828125,-25.87890625,-186.03515625
896305,14924.188940636932,1671630153.359,-28.3203125,-42.96875,-31.73828125,-25.87890625,-186.03515625
896306,14924.190795782593,1671630153.359,-24.4140625,-37.59765625,-26.85546875,-29.78515625,-220.703125
896306,14924.192650928255,1671630153.359,-24.4140625,-37.59765625,-26.85546875,-29.78515625,-220.703125
896307,14924.194506073916,1671630153.359,-27.83203125,-34.66796875,-28.80859375,-23.92578125,-198.2421875
896307,14924.196361219578,1671630153.359,-27.83203125,-34.66796875,-28.80859375,-23.92578125,-198.2421875
896308,14924.198956959752,1671630153.359,-28.80859375,-36.1328125,-36.1328125,-20.99609375,-109.375
896308,14924.20064192644,1671630153.359,-28.80859375,-36.1328125,-36.1328125,-20.99609375,-109.375
896309,14924.202326893128,1671630153.359,-29.78515625,-37.109375,-37.109375,-20.5078125,-93.75
896309,14924.204011859816,1671630153.359,-29.78515625,-37.109375,-37.109375,-20.5078125,-93.75
896310,14924.205696826504,1671630153.359,-27.83203125,-31.25,-33.203125,-24.90234375,-110.83984375
896310,14924.207381793192,1671630153.359,-27.83203125,-31.25,-33.203125,-24.90234375,-110.83984375
896311,14924.20906675988,1671630153.359,-21.484375,-28.3203125,-31.25,-21.484375,-159.1796875
896311,14924.210751726569,1671630153.359,-21.484375,-28.3203125,-31.25,-21.484375,-159.1796875
896312,14924.212436693257,1671630153.359,-21.97265625,-32.71484375,-29.296875,-10.25390625,53.22265625
896312,14924.214121659945,1671630153.359,-21.97265625,-32.71484375,-29.296875,-10.25390625,53.22265625
896313,14924.215806626633,1671630153.359,-21.97265625,-35.15625,-29.78515625,-16.11328125,272.4609375
896313,14924.217491593321,1671630153.359,-21.97265625,-35.15625,-29.78515625,-16.11328125,272.4609375
896314,14924.21917656001,1671630153.359,-21.484375,-29.78515625,-31.73828125,-26.3671875,-73.73046875
896314,14924.220861526697,1671630153.359,-21.484375,-29.78515625,-31.73828125,-26.3671875,-73.73046875
896315,14924.222546493385,1671630153.359,-24.90234375,-27.34375,-33.203125,-26.3671875,-155.76171875
896315,14924.224231460073,1671630153.359,-24.90234375,-27.34375,-33.203125,-26.3671875,-155.76171875
896316,14924.225916426762,1671630153.403,-21.97265625,-29.296875,-33.203125,-22.4609375,-8.30078125
896316,14924.22760139345,1671630153.403,-21.97265625,-29.296875,-33.203125,-22.4609375,-8.30078125
