id,lsl_ts,unix_ts,ambient,ir,red
110862,11484.203407866667,1671626713.371,532,92371,54261
110862,11484.203407866667,1671626713.371,532,92371,54261
110863,11484.210193133333,1671626713.371,516,98218,54217
110863,11484.210193133333,1671626713.371,516,98218,54217
110864,11484.2169784,1671626713.371,512,98238,54214
110864,11484.2169784,1671626713.371,512,98238,54214
110865,11484.223763666667,1671626713.371,514,98242,54189
110865,11484.223763666667,1671626713.371,514,98242,54189
110866,11484.230548933332,1671626713.371,512,98183,54196
110866,11484.230548933332,1671626713.371,512,98183,54196
110867,11484.2373342,1671626713.371,512,98054,54162
110867,11484.2373342,1671626713.371,512,98054,54162
110868,11484.251535383333,1671626713.456,514,98031,54111
110868,11484.251535383333,1671626713.456,514,98031,54111
110869,11484.265736566666,1671626713.456,512,98009,54114
110869,11484.265736566666,1671626713.456,512,98009,54114
110870,11484.27993775,1671626713.456,512,98001,54122
110870,11484.27993775,1671626713.456,512,98001,54122
110871,11484.294138933334,1671626713.456,512,97899,54089
110871,11484.294138933334,1671626713.456,512,97899,54089
110872,11484.308340116666,1671626713.456,510,98013,54114
110872,11484.308340116666,1671626713.456,510,98013,54114
110873,11484.3225413,1671626713.456,512,98036,54108
110873,11484.3225413,1671626713.456,512,98036,54108
110874,11484.338807866667,1671626713.554,512,98034,54098
110874,11484.338807866667,1671626713.554,512,98034,54098
110875,11484.355074433333,1671626713.554,511,98009,54116
110875,11484.355074433333,1671626713.554,511,98009,54116
110876,11484.371341,1671626713.554,512,98018,54115
110876,11484.371341,1671626713.554,512,98018,54115
110877,11484.387607566667,1671626713.554,511,98052,54111
110877,11484.387607566667,1671626713.554,511,98052,54111
110878,11484.403874133333,1671626713.554,512,98055,54133
110878,11484.403874133333,1671626713.554,512,98055,54133
110879,11484.4201407,1671626713.554,511,98111,54145
110879,11484.4201407,1671626713.554,511,98111,54145
110880,11484.434158816666,1671626713.638,511,98117,54133
110880,11484.434158816666,1671626713.638,511,98117,54133
110881,11484.448176933334,1671626713.638,510,98149,54150
110881,11484.448176933334,1671626713.638,510,98149,54150
110882,11484.46219505,1671626713.638,511,98182,54154
110882,11484.46219505,1671626713.638,511,98182,54154
110883,11484.476213166667,1671626713.638,511,98177,54147
110883,11484.476213166667,1671626713.638,511,98177,54147
110884,11484.490231283335,1671626713.638,511,98081,54151
110884,11484.490231283335,1671626713.638,511,98081,54151
110885,11484.5042494,1671626713.638,510,98144,54162
110885,11484.5042494,1671626713.638,510,98144,54162
110886,11484.520519283335,1671626713.735,509,98133,54167
110886,11484.520519283335,1671626713.735,509,98133,54167
110887,11484.536789166666,1671626713.735,510,98128,54149
110887,11484.536789166666,1671626713.735,510,98128,54149
110888,11484.55305905,1671626713.735,510,98167,54189
110888,11484.55305905,1671626713.735,510,98167,54189
110889,11484.569328933334,1671626713.735,511,98143,54183
110889,11484.569328933334,1671626713.735,511,98143,54183
110890,11484.585598816666,1671626713.735,509,98192,54161
110890,11484.585598816666,1671626713.735,509,98192,54161
110891,11484.6018687,1671626713.735,510,98117,54190
110891,11484.6018687,1671626713.735,510,98117,54190
110892,11484.616776883333,1671626713.825,511,98223,54191
110892,11484.616776883333,1671626713.825,511,98223,54191
110893,11484.631685066666,1671626713.825,510,98203,54193
110893,11484.631685066666,1671626713.825,510,98203,54193
110894,11484.64659325,1671626713.825,512,98186,54205
110894,11484.64659325,1671626713.825,512,98186,54205
110895,11484.661501433333,1671626713.825,511,98216,54217
110895,11484.661501433333,1671626713.825,511,98216,54217
110896,11484.676409616666,1671626713.825,510,98295,54227
110896,11484.676409616666,1671626713.825,510,98295,54227
110897,11484.6913178,1671626713.825,511,98279,54222
110897,11484.6913178,1671626713.825,511,98279,54222
110898,11484.70814175,1671626713.926,509,98310,54268
