id,lsl_ts,unix_ts,x,y,z
52372,10362.791455824154,1671625591.956,-0.5135501728,-0.0856323856,0.8866583504000001
52373,10362.799826371147,1671625591.956,-0.515442264,-0.0838013296,0.885620752
52373,10362.80819691814,1671625591.956,-0.515442264,-0.0838013296,0.885620752
52374,10362.816567465134,1671625592.013,-0.5173343552,-0.085144104,0.882568992
52374,10362.824938012127,1671625592.013,-0.5173343552,-0.085144104,0.882568992
52375,10362.83330855912,1671625592.013,-0.5159915808,-0.0838623648,0.8829962384
52375,10362.841679106114,1671625592.013,-0.5159915808,-0.0838623648,0.8829962384
52376,10362.850049653107,1671625592.013,-0.5162967568,-0.0856934208,0.8817144992
52376,10362.8584202001,1671625592.013,-0.5162967568,-0.0856934208,0.8817144992
52377,10362.866790747094,1671625592.068,-0.5131839616,-0.08880621600000001,0.8847662592000001
52377,10362.875161294087,1671625592.068,-0.5131839616,-0.08880621600000001,0.8847662592000001
52378,10362.88353184108,1671625592.068,-0.5103763424,-0.0839844352,0.8847662592000001
52378,10362.891902388074,1671625592.068,-0.5103763424,-0.0839844352,0.8847662592000001
52379,10362.900272935067,1671625592.068,-0.5103153072,-0.0867310192,0.8847052240000001
52379,10362.90864348206,1671625592.068,-0.5103153072,-0.0867310192,0.8847052240000001
52380,10362.917014029053,1671625592.116,-0.5082401104000001,-0.0831299424,0.8833624496
52380,10362.925384576047,1671625592.116,-0.5082401104000001,-0.0831299424,0.8833624496
52381,10362.961096006678,1671625592.116,-0.5109256592,-0.0877686176,0.8824469216
52381,10362.969281060643,1671625592.116,-0.5109256592,-0.0877686176,0.8824469216
52382,10362.977466114608,1671625592.116,-0.5155032992,-0.0897827792,0.8794561968
52382,10362.985651168572,1671625592.116,-0.5155032992,-0.0897827792,0.8794561968
52383,10362.993836222537,1671625592.182,-0.5147098416,-0.0900879552,0.8811041472
52383,10363.002021276501,1671625592.182,-0.5147098416,-0.0900879552,0.8811041472
52384,10363.010206330466,1671625592.182,-0.5130618912,-0.090637272,0.8771978944000001
52384,10363.01839138443,1671625592.182,-0.5130618912,-0.090637272,0.8771978944000001
52385,10363.026576438395,1671625592.182,-0.5150150176,-0.0882568992,0.8801886192
52385,10363.03476149236,1671625592.182,-0.5150150176,-0.0882568992,0.8801886192
52386,10363.042946546324,1671625592.241,-0.5131229264,-0.0844727168,0.8797003376
52386,10363.051131600288,1671625592.241,-0.5131229264,-0.0844727168,0.8797003376
52387,10363.059316654253,1671625592.241,-0.5166019328,-0.08343511840000001,0.8823858864
52387,10363.067501708218,1671625592.241,-0.5166019328,-0.08343511840000001,0.8823858864
52388,10363.075686762182,1671625592.241,-0.509033568,-0.0839844352,0.8812262176
52388,10363.083871816147,1671625592.241,-0.509033568,-0.0839844352,0.8812262176
52389,10363.092056870111,1671625592.313,-0.5115360112,-0.0835571888,0.8796393024
52389,10363.100241924076,1671625592.313,-0.5115360112,-0.0835571888,0.8796393024
52390,10363.10842697804,1671625592.313,-0.51422156,-0.0837402944,0.882263816
52390,10363.116612032005,1671625592.313,-0.51422156,-0.0837402944,0.882263816
52391,10363.16851185891,1671625592.313,-0.5180667776,-0.0833740832,0.8848883296
52391,10363.179175594516,1671625592.313,-0.5180667776,-0.0833740832,0.8848883296
52392,10363.189839330122,1671625592.339,-0.5182498832,-0.084228576,0.8756109792
52392,10363.200503065727,1671625592.339,-0.5182498832,-0.084228576,0.8756109792
52393,10363.211166801333,1671625592.339,-0.507812864,-0.0789185136,0.8769537536
52393,10363.221830536939,1671625592.339,-0.507812864,-0.0789185136,0.8769537536
52394,10363.232494272544,1671625592.339,-0.5153201936,-0.08239752,0.882568992
52394,10363.24315800815,1671625592.339,-0.5153201936,-0.08239752,0.882568992
52395,10363.253821743756,1671625592.405,-0.511474976,-0.0757446832,0.8870855968
52395,10363.264485479362,1671625592.405,-0.511474976,-0.0757446832,0.8870855968
52396,10363.275149214967,1671625592.405,-0.509033568,-0.0751343312,0.8833014144
52396,10363.285812950573,1671625592.405,-0.509033568,-0.0751343312,0.8833014144
52397,10363.296476686179,1671625592.405,-0.5075687232,-0.0748291552,0.8803717248
52397,10363.307140421784,1671625592.405,-0.5075687232,-0.0748291552,0.8803717248
52398,10363.31780415739,1671625592.467,-0.5066531952,-0.0756226128,0.8832403792
52398,10363.328467892996,1671625592.467,-0.5066531952,-0.0756226128,0.8832403792
52399,10363.339131628602,1671625592.467,-0.5115360112,-0.0751953664,0.8817755344
52399,10363.349795364207,1671625592.467,-0.5115360112,-0.0751953664,0.8817755344
