id,lsl_ts,unix_ts,x,y,z
45210,9845.450459548407,1671625074.597,0.056701700800000004,-0.0092163152,1.0129401792000001
45210,9845.450459548407,1671625074.597,0.056701700800000004,-0.0092163152,1.0129401792000001
45211,9845.456957274204,1671625074.597,-0.0333252192,-0.0566406656,0.9919440704
45211,9845.456957274204,1671625074.597,-0.0333252192,-0.0566406656,0.9919440704
45212,9845.463455,1671625074.597,-0.0316772688,-0.0446167312,0.9848639872
45212,9845.463455,1671625074.597,-0.0316772688,-0.0446167312,0.9848639872
45213,9845.503288233333,1671625074.717,-0.0361938736,-0.0434570624,0.981446016
45213,9845.503288233333,1671625074.717,-0.0361938736,-0.0434570624,0.981446016
45214,9845.543121466666,1671625074.717,-0.0476684912,-0.0355224864,0.9909675072
45214,9845.543121466666,1671625074.717,-0.0476684912,-0.0355224864,0.9909675072
45215,9845.5829547,1671625074.717,-0.048034702400000004,-0.03509524,1.0002448576
45215,9845.5829547,1671625074.717,-0.048034702400000004,-0.03509524,1.0002448576
45216,9845.5875849,1671625074.731,-0.0548096096,-0.0327759024,1.0106208416
45216,9845.5875849,1671625074.731,-0.0548096096,-0.0327759024,1.0106208416
45217,9845.5922151,1671625074.731,-0.0576172288,-0.0328369376,1.0095832432
45217,9845.5922151,1671625074.731,-0.0576172288,-0.0328369376,1.0095832432
45218,9845.5968453,1671625074.731,-0.060791059200000004,-0.0307617408,1.0036017936000001
45218,9845.5968453,1671625074.731,-0.060791059200000004,-0.0307617408,1.0036017936000001
45219,9845.604448166667,1671625074.753,-0.0635986784,-0.0319214096,0.9935920208
45219,9845.604448166667,1671625074.753,-0.0635986784,-0.0319214096,0.9935920208
45220,9845.612051033333,1671625074.753,-0.0625000448,-0.0331421136,0.9927985632
45220,9845.612051033333,1671625074.753,-0.0625000448,-0.0331421136,0.9927985632
45221,9845.6196539,1671625074.753,-0.052246131200000004,-0.0353393808,0.9781501152000001
45221,9845.6196539,1671625074.753,-0.052246131200000004,-0.0353393808,0.9781501152000001
45222,9845.624473933332,1671625074.768,-0.0446777664,-0.030456564800000002,0.9730231584
45222,9845.624473933332,1671625074.768,-0.0446777664,-0.030456564800000002,0.9730231584
45223,9845.629293966667,1671625074.768,-0.025329608,-0.036010768,0.9733893696
45223,9845.629293966667,1671625074.768,-0.025329608,-0.036010768,0.9733893696
45224,9845.634114,1671625074.768,-0.0129394624,-0.031433128,0.9725959120000001
45224,9845.634114,1671625074.768,-0.0129394624,-0.031433128,0.9725959120000001
45225,9845.650699033333,1671625074.818,0.011657723200000001,-0.0398559856,0.9638068432
45225,9845.650699033333,1671625074.818,0.011657723200000001,-0.0398559856,0.9638068432
45226,9845.667284066667,1671625074.818,0.033996606400000004,-0.0535889056,0.9875495360000001
45226,9845.667284066667,1671625074.818,0.033996606400000004,-0.0535889056,0.9875495360000001
45227,9845.6838691,1671625074.818,0.0519409552,-0.060730024,1.0026862656
45227,9845.6838691,1671625074.818,0.0519409552,-0.060730024,1.0026862656
45228,9845.700734866667,1671625074.868,0.10144050240000001,-0.056457560000000004,1.0143439888
45228,9845.700734866667,1671625074.868,0.10144050240000001,-0.056457560000000004,1.0143439888
45229,9845.717600633332,1671625074.868,0.1005860096,-0.0589600032,1.0585945088
45229,9845.717600633332,1671625074.868,0.1005860096,-0.0589600032,1.0585945088
45230,9845.7344664,1671625074.868,0.099487376,-0.058288616,1.0934456080000001
45230,9845.7344664,1671625074.868,0.099487376,-0.058288616,1.0934456080000001
45231,9845.762904233334,1671625074.954,0.10192878400000001,-0.062866256,1.1115120272
45231,9845.762904233334,1671625074.954,0.10192878400000001,-0.062866256,1.1115120272
45232,9845.791342066666,1671625074.954,0.0932007504,-0.06378178400000001,1.1007087968
45232,9845.791342066666,1671625074.954,0.0932007504,-0.06378178400000001,1.1007087968
45233,9845.8197799,1671625074.954,0.0709839376,-0.0666504384,1.098023248
45233,9845.8197799,1671625074.954,0.0709839376,-0.0666504384,1.098023248
45234,9845.832735966667,1671625074.992,0.057678264,-0.06713872,1.094361136
45234,9845.832735966667,1671625074.992,0.057678264,-0.06713872,1.094361136
45235,9845.845692033334,1671625074.992,0.0530395888,-0.068054248,1.0793464768
