id,lsl_ts,unix_ts,x,y,z
45210,9845.375548548407,1671625074.522,0,0,0
45210,9845.375548548407,1671625074.522,0,0,0
45211,9845.382046274204,1671625074.522,-7.2450192,-7.5964288,4.486079999999999
45211,9845.382046274204,1671625074.522,-7.2450192,-7.5964288,4.486079999999999
45212,9845.388544,1671625074.522,-6.8263184,-10.617056,3.9776575999999997
45212,9845.388544,1671625074.522,-6.8263184,-10.617056,3.9776575999999997
45213,9845.453032466667,1671625074.716,-6.35528,-8.112328,2.8187536
45213,9845.453032466667,1671625074.716,-6.35528,-8.112328,2.8187536
45214,9845.517520933332,1671625074.716,-6.1982672,-5.248713599999999,2.2206096
45214,9845.517520933332,1671625074.716,-6.1982672,-5.248713599999999,2.2206096
45215,9845.5820094,1671625074.716,-5.899195199999999,-4.3066368,1.8318159999999999
45215,9845.5820094,1671625074.716,-5.899195199999999,-4.3066368,1.8318159999999999
45216,9845.586677566665,1671625074.73,-4.5458944,-4.261775999999999,1.7346176
45216,9845.586677566665,1671625074.73,-4.5458944,-4.261775999999999,1.7346176
45217,9845.591345733334,1671625074.73,-3.1327792,-2.9383824,1.5850815999999999
45217,9845.591345733334,1671625074.73,-3.1327792,-2.9383824,1.5850815999999999
45218,9845.5960139,1671625074.73,-2.5944496,-0.09719839999999999,1.6972336
45218,9845.5960139,1671625074.73,-2.5944496,-0.09719839999999999,1.6972336
45219,9845.603413166667,1671625074.752,-2.0037824,3.8056911999999996,1.9364911999999999
45219,9845.603413166667,1671625074.752,-2.0037824,3.8056911999999996,1.9364911999999999
45220,9845.610812433333,1671625074.752,-1.5177904,7.304833599999999,2.7365087999999997
45220,9845.610812433333,1671625074.752,-1.5177904,7.304833599999999,2.7365087999999997
45221,9845.6182117,1671625074.752,-1.1439504,9.682456,3.7084927999999997
45221,9845.6182117,1671625074.752,-1.1439504,9.682456,3.7084927999999997
45222,9845.623251466668,1671625074.767,-0.9420767999999999,10.6843472,4.29916
45222,9845.623251466668,1671625074.767,-0.9420767999999999,10.6843472,4.29916
45223,9845.628291233334,1671625074.767,-1.0168447999999999,9.5403968,4.5085104
45223,9845.628291233334,1671625074.767,-1.0168447999999999,9.5403968,4.5085104
45224,9845.633331,1671625074.767,-0.485992,8.9198224,4.052425599999999
45224,9845.633331,1671625074.767,-0.485992,8.9198224,4.052425599999999
45225,9845.649885933333,1671625074.817,-0.32897919999999997,8.5085984,3.4094208
45225,9845.649885933333,1671625074.817,-0.32897919999999997,8.5085984,3.4094208
45226,9845.666440866667,1671625074.817,-0.3663632,6.310419199999999,3.1851168
45226,9845.666440866667,1671625074.817,-0.3663632,6.310419199999999,3.1851168
45227,9845.6829958,1671625074.817,-0.32150239999999997,4.8524432,3.1327792
45227,9845.6829958,1671625074.817,-0.32150239999999997,4.8524432,3.1327792
45228,9845.6999513,1671625074.868,-1.4280688,4.635616,2.1981791999999998
45228,9845.6999513,1671625074.868,-1.4280688,4.635616,2.1981791999999998
45229,9845.7169068,1671625074.868,-3.9926112,3.8655055999999997,0.6430047999999999
45229,9845.7169068,1671625074.868,-3.9926112,3.8655055999999997,0.6430047999999999
45230,9845.7338623,1671625074.868,-4.897304,1.6673263999999999,-0.971984
45230,9845.7338623,1671625074.868,-4.897304,1.6673263999999999,-0.971984
45231,9845.761356966666,1671625074.95,-3.9253199999999997,-1.7121871999999998,-1.7869552
45231,9845.761356966666,1671625074.95,-3.9253199999999997,-1.7121871999999998,-1.7869552
45232,9845.788851633333,1671625074.95,-3.4393279999999997,-3.6711088,-2.6318335999999998
45232,9845.788851633333,1671625074.95,-3.4393279999999997,-3.6711088,-2.6318335999999998
