id,lsl_ts,unix_ts,x,y,z
16023,8854.402658748408,1671624083.549,0,0,0
16023,8854.402658748408,1671624083.549,0,0,0
16024,8854.409156474205,1671624083.549,-5.2860976,-2.4748208,4.0299952
16024,8854.409156474205,1671624083.549,-5.2860976,-2.4748208,4.0299952
16025,8854.4156542,1671624083.549,-4.9645952,-2.1458416,3.1851168
16025,8854.4156542,1671624083.549,-4.9645952,-2.1458416,3.1851168
16026,8854.4612829,1671624083.686,-3.8281216,-0.09719839999999999,2.2579936
16026,8854.4612829,1671624083.686,-3.8281216,-0.09719839999999999,2.2579936
16027,8854.5069116,1671624083.686,-3.5963407999999997,1.0766592,1.8617232
16027,8854.5069116,1671624083.686,-3.5963407999999997,1.0766592,1.8617232
16028,8854.5525403,1671624083.686,-3.6785856,0.2018736,1.4504991999999999
16028,8854.5525403,1671624083.686,-3.6785856,0.2018736,1.4504991999999999
16029,8854.565842433332,1671624083.726,-3.6486783999999997,-1.3159167999999999,0.9046928
16029,8854.565842433332,1671624083.726,-3.6486783999999997,-1.3159167999999999,0.9046928
16030,8854.579144566667,1671624083.726,-3.4318511999999997,-1.8243391999999998,0.9121695999999999
16030,8854.579144566667,1671624083.726,-3.4318511999999997,-1.8243391999999998,0.9121695999999999
16031,8854.5924467,1671624083.726,-3.2673615999999996,-1.2486256,0.7701104
16031,8854.5924467,1671624083.726,-3.2673615999999996,-1.2486256,0.7701104
16032,8854.5938657,1671624083.73,-3.0879184,-1.4878832,0.6654352
16032,8854.5938657,1671624083.73,-3.0879184,-1.4878832,0.6654352
16033,8854.595284699999,1671624083.73,-3.1925936,-1.570128,0.9271231999999999
16033,8854.595284699999,1671624083.73,-3.1925936,-1.570128,0.9271231999999999
16034,8854.5967037,1671624083.73,-3.2748383999999997,-1.4205919999999999,1.3906847999999998
16034,8854.5967037,1671624083.73,-3.2748383999999997,-1.4205919999999999,1.3906847999999998
16035,8854.601850833333,1671624083.746,-3.0206272,-1.5402208,1.7271408
16035,8854.601850833333,1671624083.746,-3.0206272,-1.5402208,1.7271408
16036,8854.606997966666,1671624083.746,-2.7365087999999997,-1.757048,2.280424
16036,8854.606997966666,1671624083.746,-2.7365087999999997,-1.757048,2.280424
16037,8854.6121451,1671624083.746,-3.0654879999999998,-1.6075119999999998,2.317808
16037,8854.6121451,1671624083.746,-3.0654879999999998,-1.6075119999999998,2.317808
16038,8854.6316304,1671624083.804,-3.5215728,-2.0710736,2.0486432
16038,8854.6316304,1671624083.804,-3.5215728,-2.0710736,2.0486432
16039,8854.6511157,1671624083.804,-3.1925936,-2.1832256,2.1084576
16039,8854.6511157,1671624083.804,-3.1925936,-2.1832256,2.1084576
16040,8854.670601,1671624083.804,-3.140256,-1.0916128,2.093504
16040,8854.670601,1671624083.804,-3.140256,-1.0916128,2.093504
16041,8854.6884029,1671624083.858,-2.7888463999999997,-0.3588864,1.7645248
16041,8854.6884029,1671624083.858,-2.7888463999999997,-0.3588864,1.7645248
16042,8854.7062048,1671624083.858,-2.3701456,-1.3383471999999998,1.3757312
16042,8854.7062048,1671624083.858,-2.3701456,-1.3383471999999998,1.3757312
16043,8854.7240067,1671624083.858,-2.5122047999999997,-2.0336895999999998,0.9944143999999999
