id,lsl_ts,unix_ts,ambient,ir,red
73362,10556.09587755,1671625785.243,525,92621,54076
73362,10556.09587755,1671625785.243,525,92621,54076
73363,10556.0985686,1671625785.243,514,98580,54020
73363,10556.0985686,1671625785.243,514,98580,54020
73364,10556.10125965,1671625785.243,510,98538,54012
73364,10556.10125965,1671625785.243,510,98538,54012
73365,10556.1039507,1671625785.243,510,98520,54003
73365,10556.1039507,1671625785.243,510,98520,54003
73366,10556.10664175,1671625785.243,510,98538,54012
73366,10556.10664175,1671625785.243,510,98538,54012
73367,10556.1093328,1671625785.243,510,98614,54015
73367,10556.1093328,1671625785.243,510,98614,54015
73368,10556.11828325,1671625785.297,510,98499,54002
73368,10556.11828325,1671625785.297,510,98499,54002
73369,10556.127233700001,1671625785.297,509,98567,54002
73369,10556.127233700001,1671625785.297,509,98567,54002
73370,10556.13618415,1671625785.297,510,98555,54009
73370,10556.13618415,1671625785.297,510,98555,54009
73371,10556.1451346,1671625785.297,509,98577,53998
73371,10556.1451346,1671625785.297,509,98577,53998
73372,10556.15408505,1671625785.297,511,98557,53990
73372,10556.15408505,1671625785.297,511,98557,53990
73373,10556.1630355,1671625785.297,511,98587,53983
73373,10556.1630355,1671625785.297,511,98587,53983
73374,10556.171555616667,1671625785.348,510,98548,53994
73374,10556.171555616667,1671625785.348,510,98548,53994
73375,10556.180075733333,1671625785.348,510,98533,53994
73375,10556.180075733333,1671625785.348,510,98533,53994
73376,10556.188595849999,1671625785.348,511,98608,54003
73376,10556.188595849999,1671625785.348,511,98608,54003
73377,10556.197115966666,1671625785.348,511,98603,54012
73377,10556.197115966666,1671625785.348,511,98603,54012
73378,10556.205636083334,1671625785.348,512,98622,54001
73378,10556.205636083334,1671625785.348,512,98622,54001
73379,10556.2141562,1671625785.348,510,98604,54007
73379,10556.2141562,1671625785.348,510,98604,54007
73380,10556.229976033334,1671625785.443,511,98627,53983
73380,10556.229976033334,1671625785.443,511,98627,53983
73381,10556.245795866667,1671625785.443,510,98613,53986
73381,10556.245795866667,1671625785.443,510,98613,53986
73382,10556.261615700001,1671625785.443,510,98534,53981
73382,10556.261615700001,1671625785.443,510,98534,53981
73383,10556.277435533333,1671625785.443,510,98421,53968
73383,10556.277435533333,1671625785.443,510,98421,53968
73384,10556.293255366667,1671625785.443,510,98446,53937
73384,10556.293255366667,1671625785.443,510,98446,53937
73385,10556.3090752,1671625785.443,510,98388,53934
73385,10556.3090752,1671625785.443,510,98388,53934
73386,10556.324381600001,1671625785.534,510,98421,53934
73386,10556.324381600001,1671625785.534,510,98421,53934
73387,10556.339688,1671625785.534,510,98394,53914
73387,10556.339688,1671625785.534,510,98394,53914
73388,10556.3549944,1671625785.534,511,98345,53924
73388,10556.3549944,1671625785.534,511,98345,53924
73389,10556.370300800001,1671625785.534,509,98344,53899
73389,10556.370300800001,1671625785.534,509,98344,53899
73390,10556.3856072,1671625785.534,509,98350,53905
73390,10556.3856072,1671625785.534,509,98350,53905
73391,10556.4009136,1671625785.534,509,98389,53908
73391,10556.4009136,1671625785.534,509,98389,53908
73392,10556.416704916666,1671625785.629,510,98331,53888
73392,10556.416704916666,1671625785.629,510,98331,53888
73393,10556.432496233334,1671625785.629,511,98303,53882
73393,10556.432496233334,1671625785.629,511,98303,53882
73394,10556.44828755,1671625785.629,510,98342,53908
73394,10556.44828755,1671625785.629,510,98342,53908
73395,10556.464078866666,1671625785.629,509,98357,53893
73395,10556.464078866666,1671625785.629,509,98357,53893
73396,10556.479870183333,1671625785.629,510,98275,53908
73396,10556.479870183333,1671625785.629,510,98275,53908
73397,10556.4956615,1671625785.629,509,98339,53896
73397,10556.4956615,1671625785.629,509,98339,53896
73398,10556.511931583333,1671625785.727,510,98335,53886
73398,10556.511931583333,1671625785.727,510,98335,53886
73399,10556.528201666666,1671625785.727,510,98304,53891
73399,10556.528201666666,1671625785.727,510,98304,53891
73400,10556.54447175,1671625785.727,509,98316,53855
73400,10556.54447175,1671625785.727,509,98316,53855
73401,10556.560741833333,1671625785.727,510,98271,53845
73401,10556.560741833333,1671625785.727,510,98271,53845
73402,10556.577011916666,1671625785.727,510,98309,53853
73402,10556.577011916666,1671625785.727,510,98309,53853
73403,10556.593282,1671625785.727,510,98310,53834
73403,10556.593282,1671625785.727,510,98310,53834
73404,10556.608505266666,1671625785.818,510,98359,53814
73404,10556.608505266666,1671625785.818,510,98359,53814
73405,10556.623728533334,1671625785.818,510,98321,53824
73405,10556.623728533334,1671625785.818,510,98321,53824
73406,10556.6389518,1671625785.818,509,98408,53833
73406,10556.6389518,1671625785.818,509,98408,53833
73407,10556.654175066666,1671625785.818,509,98381,53817
73407,10556.654175066666,1671625785.818,509,98381,53817
73408,10556.669398333333,1671625785.818,510,98414,53839
73408,10556.669398333333,1671625785.818,510,98414,53839
73409,10556.6846216,1671625785.818,509,98401,53841
73409,10556.6846216,1671625785.818,509,98401,53841
73410,10556.70041715,1671625785.913,510,98379,53823
73410,10556.70041715,1671625785.913,510,98379,53823
73411,10556.7162127,1671625785.913,508,98424,53846
73411,10556.7162127,1671625785.913,508,98424,53846
73412,10556.732008250001,1671625785.913,509,98457,53842
73412,10556.732008250001,1671625785.913,509,98457,53842
73413,10556.7478038,1671625785.913,511,98448,53827
73413,10556.7478038,1671625785.913,511,98448,53827
73414,10556.76359935,1671625785.913,508,98459,53845
73414,10556.76359935,1671625785.913,508,98459,53845
73415,10556.7793949,1671625785.913,509,98507,53841
73415,10556.7793949,1671625785.913,509,98507,53841
73416,10556.794932966666,1671625786.006,509,98563,53848
73416,10556.794932966666,1671625786.006,509,98563,53848
73417,10556.810471033334,1671625786.006,511,98506,53837
73417,10556.810471033334,1671625786.006,511,98506,53837
73418,10556.826009100001,1671625786.006,511,98569,53839
73418,10556.826009100001,1671625786.006,511,98569,53839
73419,10556.841547166667,1671625786.006,510,98562,53839
73419,10556.841547166667,1671625786.006,510,98562,53839
73420,10556.857085233332,1671625786.006,511,98602,53856
73420,10556.857085233332,1671625786.006,511,98602,53856
73421,10556.8726233,1671625786.006,509,98561,53863
73421,10556.8726233,1671625786.006,509,98561,53863
73422,10556.88827505,1671625786.1,509,98583,53860
73422,10556.88827505,1671625786.1,509,98583,53860
73423,10556.9039268,1671625786.1,510,98524,53853
73423,10556.9039268,1671625786.1,510,98524,53853
73424,10556.91957855,1671625786.1,511,98459,53855
73424,10556.91957855,1671625786.1,511,98459,53855
73425,10556.9352303,1671625786.1,510,98419,53800
73425,10556.9352303,1671625786.1,510,98419,53800
73426,10556.95088205,1671625786.1,511,98292,53787
73426,10556.95088205,1671625786.1,511,98292,53787
73427,10556.9665338,1671625786.1,511,98296,53756
73427,10556.9665338,1671625786.1,511,98296,53756
73428,10556.982676166666,1671625786.197,511,98247,53766
73428,10556.982676166666,1671625786.197,511,98247,53766
73429,10556.998818533333,1671625786.197,511,98233,53770
73429,10556.998818533333,1671625786.197,511,98233,53770
73430,10557.0149609,1671625786.197,510,98188,53764
73430,10557.0149609,1671625786.197,510,98188,53764
73431,10557.031103266667,1671625786.197,510,98224,53745
73431,10557.031103266667,1671625786.197,510,98224,53745
73432,10557.047245633334,1671625786.197,510,98160,53732
73432,10557.047245633334,1671625786.197,510,98160,53732
73433,10557.063388,1671625786.197,510,98210,53755
