id,lsl_ts,unix_ts,ambient,ir,red
160392,13022.369479266667,1671628251.542,530,95613,53292
160392,13022.369479266667,1671628251.542,530,95613,53292
160393,13022.377214433334,1671628251.542,514,102552,53278
160393,13022.377214433334,1671628251.542,514,102552,53278
160394,13022.3849496,1671628251.542,510,102574,53254
160394,13022.3849496,1671628251.542,510,102574,53254
160395,13022.392684766666,1671628251.542,511,102533,53241
160395,13022.392684766666,1671628251.542,511,102533,53241
160396,13022.400419933334,1671628251.542,508,102549,53240
160396,13022.400419933334,1671628251.542,508,102549,53240
160397,13022.4081551,1671628251.542,510,102529,53247
160397,13022.4081551,1671628251.542,510,102529,53247
160398,13022.414997166667,1671628251.583,510,102529,53247
160398,13022.414997166667,1671628251.583,510,102529,53247
160399,13022.421839233333,1671628251.583,507,102641,53233
160399,13022.421839233333,1671628251.583,507,102641,53233
160400,13022.4286813,1671628251.583,510,102574,53225
160400,13022.4286813,1671628251.583,510,102574,53225
160401,13022.435523366667,1671628251.583,508,102628,53264
160401,13022.435523366667,1671628251.583,508,102628,53264
160402,13022.442365433333,1671628251.583,509,102547,53213
160402,13022.442365433333,1671628251.583,509,102547,53213
160403,13022.4492075,1671628251.583,507,102609,53247
160403,13022.4492075,1671628251.583,507,102609,53247
160404,13022.46429755,1671628251.674,509,102613,53249
160404,13022.46429755,1671628251.674,509,102613,53249
160405,13022.4793876,1671628251.674,509,102558,53227
160405,13022.4793876,1671628251.674,509,102558,53227
160406,13022.49447765,1671628251.674,508,102640,53247
160406,13022.49447765,1671628251.674,508,102640,53247
160407,13022.509567699999,1671628251.674,509,102681,53253
160407,13022.509567699999,1671628251.674,509,102681,53253
160408,13022.52465775,1671628251.674,509,102708,53234
160408,13022.52465775,1671628251.674,509,102708,53234
160409,13022.5397478,1671628251.674,507,102679,53230
160409,13022.5397478,1671628251.674,507,102679,53230
160410,13022.556295833332,1671628251.773,507,102727,53242
160410,13022.556295833332,1671628251.773,507,102727,53242
160411,13022.572843866667,1671628251.773,506,102760,53259
160411,13022.572843866667,1671628251.773,506,102760,53259
160412,13022.589391900001,1671628251.773,509,102732,53267
160412,13022.589391900001,1671628251.773,509,102732,53267
160413,13022.605939933334,1671628251.773,508,102869,53271
160413,13022.605939933334,1671628251.773,508,102869,53271
160414,13022.622487966666,1671628251.773,508,102834,53291
160414,13022.622487966666,1671628251.773,508,102834,53291
160415,13022.639036,1671628251.773,507,102829,53289
160415,13022.639036,1671628251.773,507,102829,53289
160416,13022.6535186,1671628251.86,508,102794,53268
160416,13022.6535186,1671628251.86,508,102794,53268
160417,13022.6680012,1671628251.86,507,102854,53288
160417,13022.6680012,1671628251.86,507,102854,53288
160418,13022.6824838,1671628251.86,508,102869,53310
160418,13022.6824838,1671628251.86,508,102869,53310
160419,13022.6969664,1671628251.86,508,102983,53328
160419,13022.6969664,1671628251.86,508,102983,53328
160420,13022.711449,1671628251.86,508,102859,53290
160420,13022.711449,1671628251.86,508,102859,53290
160421,13022.7259316,1671628251.86,510,102920,53324
160421,13022.7259316,1671628251.86,510,102920,53324
160422,13022.742639416667,1671628251.96,508,102903,53312
160422,13022.742639416667,1671628251.96,508,102903,53312
160423,13022.759347233334,1671628251.96,509,103059,53324
160423,13022.759347233334,1671628251.96,509,103059,53324
160424,13022.776055049999,1671628251.96,508,103044,53334
160424,13022.776055049999,1671628251.96,508,103044,53334
160425,13022.792762866666,1671628251.96,508,103060,53331
160425,13022.792762866666,1671628251.96,508,103060,53331
160426,13022.809470683333,1671628251.96,508,102868,53295
160426,13022.809470683333,1671628251.96,508,102868,53295
160427,13022.8261785,1671628251.96,507,102857,53262
160427,13022.8261785,1671628251.96,507,102857,53262
160428,13022.8423422,1671628252.057,509,102705,53226
160428,13022.8423422,1671628252.057,509,102705,53226
160429,13022.8585059,1671628252.057,508,102660,53222
160429,13022.8585059,1671628252.057,508,102660,53222
160430,13022.8746696,1671628252.057,509,102606,53206
160430,13022.8746696,1671628252.057,509,102606,53206
160431,13022.8908333,1671628252.057,510,102562,53183
160431,13022.8908333,1671628252.057,510,102562,53183
160432,13022.906997,1671628252.057,508,102502,53185
160432,13022.906997,1671628252.057,508,102502,53185
160433,13022.9231607,1671628252.057,509,102564,53177
160433,13022.9231607,1671628252.057,509,102564,53177
160434,13022.938526516667,1671628252.149,507,102570,53200
160434,13022.938526516667,1671628252.149,507,102570,53200
160435,13022.953892333333,1671628252.149,508,102549,53192
160435,13022.953892333333,1671628252.149,508,102549,53192
160436,13022.96925815,1671628252.149,508,102553,53182
160436,13022.96925815,1671628252.149,508,102553,53182
160437,13022.984623966668,1671628252.149,508,102512,53167
160437,13022.984623966668,1671628252.149,508,102512,53167
160438,13022.999989783333,1671628252.149,507,102560,53189
160438,13022.999989783333,1671628252.149,507,102560,53189
160439,13023.0153556,1671628252.149,509,102541,53151
160439,13023.0153556,1671628252.149,509,102541,53151
160440,13023.03016875,1671628252.238,508,102428,53149
160440,13023.03016875,1671628252.238,508,102428,53149
160441,13023.0449819,1671628252.238,507,102632,53202
160441,13023.0449819,1671628252.238,507,102632,53202
160442,13023.059795050001,1671628252.238,507,102582,53173
160442,13023.059795050001,1671628252.238,507,102582,53173
160443,13023.0746082,1671628252.238,508,102631,53187
160443,13023.0746082,1671628252.238,508,102631,53187
160444,13023.08942135,1671628252.238,507,102590,53174
160444,13023.08942135,1671628252.238,507,102590,53174
160445,13023.1042345,1671628252.238,508,102613,53182
160445,13023.1042345,1671628252.238,508,102613,53182
160446,13023.120217933334,1671628252.334,508,102583,53174
160446,13023.120217933334,1671628252.334,508,102583,53174
160447,13023.136201366668,1671628252.334,508,102590,53160
160447,13023.136201366668,1671628252.334,508,102590,53160
160448,13023.152184800001,1671628252.334,507,102677,53188
160448,13023.152184800001,1671628252.334,507,102677,53188
160449,13023.168168233333,1671628252.334,509,102563,53160
160449,13023.168168233333,1671628252.334,509,102563,53160
160450,13023.184151666666,1671628252.334,508,102537,53153
160450,13023.184151666666,1671628252.334,508,102537,53153
160451,13023.2001351,1671628252.334,508,102693,53191
160451,13023.2001351,1671628252.334,508,102693,53191
160452,13023.21874595,1671628252.446,509,102633,53180
160452,13023.21874595,1671628252.446,509,102633,53180
160453,13023.2373568,1671628252.446,507,102629,53178
160453,13023.2373568,1671628252.446,507,102629,53178
160454,13023.255967649999,1671628252.446,508,102662,53177
160454,13023.255967649999,1671628252.446,508,102662,53177
160455,13023.274578499999,1671628252.446,507,102723,53203
160455,13023.274578499999,1671628252.446,507,102723,53203
160456,13023.293189349999,1671628252.446,509,102680,53185
160456,13023.293189349999,1671628252.446,509,102680,53185
160457,13023.3118002,1671628252.446,509,102712,53212
160457,13023.3118002,1671628252.446,509,102712,53212
160458,13023.325175033333,1671628252.526,507,102710,53204
160458,13023.325175033333,1671628252.526,507,102710,53204
160459,13023.338549866667,1671628252.526,509,102739,53220
160459,13023.338549866667,1671628252.526,509,102739,53220
160460,13023.3519247,1671628252.526,509,102768,53203
160460,13023.3519247,1671628252.526,509,102768,53203
160461,13023.365299533332,1671628252.526,509,102824,53241
160461,13023.365299533332,1671628252.526,509,102824,53241
160462,13023.378674366666,1671628252.526,508,102817,53205
160462,13023.378674366666,1671628252.526,508,102817,53205
160463,13023.3920492,1671628252.526,507,102933,53226
160463,13023.3920492,1671628252.526,507,102933,53226
160464,13023.406834716667,1671628252.615,511,102835,53215
160464,13023.406834716667,1671628252.615,511,102835,53215
160465,13023.421620233334,1671628252.615,508,102898,53221
160465,13023.421620233334,1671628252.615,508,102898,53221
160466,13023.436405749999,1671628252.615,509,102990,53240
160466,13023.436405749999,1671628252.615,509,102990,53240
160467,13023.451191266666,1671628252.615,510,102849,53239
160467,13023.451191266666,1671628252.615,510,102849,53239
160468,13023.465976783333,1671628252.615,509,102901,53260
160468,13023.465976783333,1671628252.615,509,102901,53260
160469,13023.4807623,1671628252.615,508,102994,53262
160469,13023.4807623,1671628252.615,508,102994,53262
160470,13023.495907299999,1671628252.705,509,102999,53287
160470,13023.495907299999,1671628252.705,509,102999,53287
160471,13023.5110523,1671628252.705,509,103064,53289
160471,13023.5110523,1671628252.705,509,103064,53289
160472,13023.5261973,1671628252.705,507,103037,53292
160472,13023.5261973,1671628252.705,507,103037,53292
160473,13023.541342299999,1671628252.705,509,102953,53258
160473,13023.541342299999,1671628252.705,509,102953,53258
160474,13023.5564873,1671628252.705,508,102989,53270
160474,13023.5564873,1671628252.705,508,102989,53270
160475,13023.5716323,1671628252.705,509,102900,53220
160475,13023.5716323,1671628252.705,509,102900,53220
160476,13023.588640516666,1671628252.808,508,102723,53180
160476,13023.588640516666,1671628252.808,508,102723,53180
160477,13023.605648733334,1671628252.808,507,102675,53165
160477,13023.605648733334,1671628252.808,507,102675,53165
160478,13023.62265695,1671628252.808,510,102609,53146
160478,13023.62265695,1671628252.808,510,102609,53146
160479,13023.639665166666,1671628252.808,509,102586,53139
160479,13023.639665166666,1671628252.808,509,102586,53139
160480,13023.656673383333,1671628252.808,509,102626,53131
160480,13023.656673383333,1671628252.808,509,102626,53131
160481,13023.6736816,1671628252.808,509,102621,53155
160481,13023.6736816,1671628252.808,509,102621,53155
160482,13023.688751466667,1671628252.898,508,102575,53142
160482,13023.688751466667,1671628252.898,508,102575,53142
