id,lsl_ts,unix_ts,ch1,ch2,ch3,ch4,ch5
829132,14383.266795275,1671629612.473,-50.78125,-26.85546875,-1.953125,-38.0859375,-83.0078125
829132,14383.266795275,1671629612.473,-50.78125,-26.85546875,-1.953125,-38.0859375,-83.0078125
829133,14383.27728955,1671629612.473,-63.96484375,-30.76171875,-5.859375,-53.22265625,27.83203125
829133,14383.27728955,1671629612.473,-63.96484375,-30.76171875,-5.859375,-53.22265625,27.83203125
829134,14383.287783825,1671629612.473,-54.19921875,-27.83203125,-5.859375,-60.05859375,58.59375
829134,14383.287783825,1671629612.473,-54.19921875,-27.83203125,-5.859375,-60.05859375,58.59375
829135,14383.298278100001,1671629612.473,-42.96875,-23.4375,-1.953125,-45.41015625,-2.44140625
829135,14383.298278100001,1671629612.473,-42.96875,-23.4375,-1.953125,-45.41015625,-2.44140625
829136,14383.308772375,1671629612.473,-41.9921875,-24.4140625,0,-28.80859375,-107.421875
829136,14383.308772375,1671629612.473,-41.9921875,-24.4140625,0,-28.80859375,-107.421875
829137,14383.31926665,1671629612.473,-60.05859375,-23.4375,0,-49.31640625,111.81640625
829137,14383.31926665,1671629612.473,-60.05859375,-23.4375,0,-49.31640625,111.81640625
829138,14383.329760925,1671629612.473,-69.82421875,-21.97265625,1.46484375,-68.84765625,269.04296875
829138,14383.329760925,1671629612.473,-69.82421875,-21.97265625,1.46484375,-68.84765625,269.04296875
829139,14383.3402552,1671629612.473,-52.24609375,-17.08984375,-0.9765625,-46.875,-25.390625
829139,14383.3402552,1671629612.473,-52.24609375,-17.08984375,-0.9765625,-46.875,-25.390625
829140,14383.344886183335,1671629612.529,-39.55078125,-11.71875,0,-33.203125,-44.921875
829140,14383.344886183335,1671629612.529,-39.55078125,-11.71875,0,-33.203125,-44.921875
829141,14383.349517166667,1671629612.529,-46.38671875,-15.13671875,3.90625,-40.52734375,-9.765625
829141,14383.349517166667,1671629612.529,-46.38671875,-15.13671875,3.90625,-40.52734375,-9.765625
829142,14383.35414815,1671629612.529,-48.828125,-17.578125,1.46484375,-50.29296875,-90.33203125
829142,14383.35414815,1671629612.529,-48.828125,-17.578125,1.46484375,-50.29296875,-90.33203125
829143,14383.358779133334,1671629612.529,-32.71484375,-17.08984375,-2.44140625,-38.57421875,-117.67578125
829143,14383.358779133334,1671629612.529,-32.71484375,-17.08984375,-2.44140625,-38.57421875,-117.67578125
829144,14383.363410116668,1671629612.529,-28.80859375,-7.8125,-0.9765625,-26.85546875,-67.87109375
829144,14383.363410116668,1671629612.529,-28.80859375,-7.8125,-0.9765625,-26.85546875,-67.87109375
829145,14383.3680411,1671629612.529,-42.96875,-4.8828125,0.48828125,-34.1796875,292.96875
829145,14383.3680411,1671629612.529,-42.96875,-4.8828125,0.48828125,-34.1796875,292.96875
829146,14383.372672083333,1671629612.529,-47.36328125,-6.8359375,0,-40.52734375,198.2421875
829146,14383.372672083333,1671629612.529,-47.36328125,-6.8359375,0,-40.52734375,198.2421875
829147,14383.377303066667,1671629612.529,-29.296875,-13.18359375,-2.9296875,-26.3671875,-156.73828125
829147,14383.377303066667,1671629612.529,-29.296875,-13.18359375,-2.9296875,-26.3671875,-156.73828125
829148,14383.381934050001,1671629612.529,-14.16015625,-17.08984375,-2.9296875,-3.41796875,-27.83203125
829148,14383.381934050001,1671629612.529,-14.16015625,-17.08984375,-2.9296875,-3.41796875,-27.83203125
829149,14383.386565033334,1671629612.529,-35.15625,-6.8359375,-2.44140625,-25.87890625,205.56640625
829149,14383.386565033334,1671629612.529,-35.15625,-6.8359375,-2.44140625,-25.87890625,205.56640625
829150,14383.391196016666,1671629612.529,-58.10546875,-6.8359375,0.9765625,-50.29296875,0.48828125
829150,14383.391196016666,1671629612.529,-58.10546875,-6.8359375,0.9765625,-50.29296875,0.48828125
829151,14383.395827,1671629612.529,-51.26953125,-15.625,0.48828125,-43.9453125,-164.55078125
829151,14383.395827,1671629612.529,-51.26953125,-15.625,0.48828125,-43.9453125,-164.55078125
829152,14383.396551241667,1671629612.538,-37.109375,-15.13671875,-8.7890625,-43.45703125,-126.953125
829152,14383.396551241667,1671629612.538,-37.109375,-15.13671875,-8.7890625,-43.45703125,-126.953125
829153,14383.397275483334,1671629612.538,-30.2734375,-14.6484375,-7.32421875,-41.9921875,-120.60546875
829153,14383.397275483334,1671629612.538,-30.2734375,-14.6484375,-7.32421875,-41.9921875,-120.60546875
829154,14383.397999725,1671629612.538,-38.0859375,-20.99609375,-6.8359375,-44.43359375,-155.76171875
829154,14383.397999725,1671629612.538,-38.0859375,-20.99609375,-6.8359375,-44.43359375,-155.76171875
829155,14383.398723966668,1671629612.538,-40.52734375,-20.01953125,-10.7421875,-46.875,-185.546875
829155,14383.398723966668,1671629612.538,-40.52734375,-20.01953125,-10.7421875,-46.875,-185.546875
829156,14383.399448208334,1671629612.538,-27.34375,-11.71875,-2.44140625,-36.62109375,-99.609375
829156,14383.399448208334,1671629612.538,-27.34375,-11.71875,-2.44140625,-36.62109375,-99.609375
829157,14383.400172450001,1671629612.538,-21.484375,-15.13671875,-0.9765625,-32.71484375,-39.55078125
829157,14383.400172450001,1671629612.538,-21.484375,-15.13671875,-0.9765625,-32.71484375,-39.55078125
829158,14383.400896691666,1671629612.538,-32.71484375,-19.04296875,-8.30078125,-41.50390625,-90.33203125
829158,14383.400896691666,1671629612.538,-32.71484375,-19.04296875,-8.30078125,-41.50390625,-90.33203125
829159,14383.401620933333,1671629612.538,-45.41015625,-21.484375,-19.04296875,-40.52734375,-57.6171875
829159,14383.401620933333,1671629612.538,-45.41015625,-21.484375,-19.04296875,-40.52734375,-57.6171875
829160,14383.402345175,1671629612.538,-52.24609375,-16.6015625,-20.99609375,-46.38671875,203.125
829160,14383.402345175,1671629612.538,-52.24609375,-16.6015625,-20.99609375,-46.38671875,203.125
829161,14383.403069416667,1671629612.538,-41.50390625,-11.71875,-14.6484375,-40.52734375,281.25
829161,14383.403069416667,1671629612.538,-41.50390625,-11.71875,-14.6484375,-40.52734375,281.25
829162,14383.403793658334,1671629612.538,-27.34375,-19.53125,-16.11328125,-24.90234375,-25.87890625
829162,14383.403793658334,1671629612.538,-27.34375,-19.53125,-16.11328125,-24.90234375,-25.87890625
829163,14383.4045179,1671629612.538,-41.9921875,-22.94921875,-19.04296875,-34.66796875,-92.7734375
829163,14383.4045179,1671629612.538,-41.9921875,-22.94921875,-19.04296875,-34.66796875,-92.7734375
829164,14383.406841858334,1671629612.566,-57.6171875,-20.5078125,-20.5078125,-33.203125,88.37890625
829164,14383.406841858334,1671629612.566,-57.6171875,-20.5078125,-20.5078125,-33.203125,88.37890625
829165,14383.409165816667,1671629612.566,-40.0390625,-17.08984375,-15.13671875,-23.92578125,-37.59765625
829165,14383.409165816667,1671629612.566,-40.0390625,-17.08984375,-15.13671875,-23.92578125,-37.59765625
829166,14383.411489775,1671629612.566,-25.390625,-19.53125,-15.625,-12.6953125,-198.2421875
829166,14383.411489775,1671629612.566,-25.390625,-19.53125,-15.625,-12.6953125,-198.2421875
829167,14383.413813733334,1671629612.566,-40.52734375,-17.578125,-19.04296875,-22.4609375,-66.40625
829167,14383.413813733334,1671629612.566,-40.52734375,-17.578125,-19.04296875,-22.4609375,-66.40625
829168,14383.416137691667,1671629612.566,-37.109375,-12.6953125,-12.6953125,-31.73828125,133.7890625
829168,14383.416137691667,1671629612.566,-37.109375,-12.6953125,-12.6953125,-31.73828125,133.7890625
829169,14383.41846165,1671629612.566,-18.06640625,-16.11328125,-15.13671875,-14.16015625,57.6171875
829169,14383.41846165,1671629612.566,-18.06640625,-16.11328125,-15.13671875,-14.16015625,57.6171875
829170,14383.420785608334,1671629612.566,-19.53125,-22.94921875,-22.4609375,-8.7890625,-56.640625
829170,14383.420785608334,1671629612.566,-19.53125,-22.94921875,-22.4609375,-8.7890625,-56.640625
829171,14383.423109566667,1671629612.566,-28.3203125,-19.04296875,-19.04296875,-8.7890625,-28.3203125
829171,14383.423109566667,1671629612.566,-28.3203125,-19.04296875,-19.04296875,-8.7890625,-28.3203125
829172,14383.425433525,1671629612.566,-47.36328125,-7.8125,-13.18359375,-33.69140625,251.953125
829172,14383.425433525,1671629612.566,-47.36328125,-7.8125,-13.18359375,-33.69140625,251.953125
829173,14383.427757483334,1671629612.566,-27.34375,-4.8828125,-5.37109375,-25.390625,109.375
829173,14383.427757483334,1671629612.566,-27.34375,-4.8828125,-5.37109375,-25.390625,109.375
829174,14383.430081441667,1671629612.566,-16.11328125,-8.7890625,-5.859375,-12.20703125,-101.07421875
829174,14383.430081441667,1671629612.566,-16.11328125,-8.7890625,-5.859375,-12.20703125,-101.07421875
829175,14383.4324054,1671629612.566,-36.62109375,-9.765625,-14.16015625,-32.2265625,-61.5234375
829175,14383.4324054,1671629612.566,-36.62109375,-9.765625,-14.16015625,-32.2265625,-61.5234375
829176,14383.434145783334,1671629612.587,-31.25,-2.44140625,-16.11328125,-47.8515625,-57.6171875
829176,14383.434145783334,1671629612.587,-31.25,-2.44140625,-16.11328125,-47.8515625,-57.6171875
829177,14383.435886166668,1671629612.587,-14.16015625,-10.25390625,-14.16015625,-29.78515625,-74.70703125
829177,14383.435886166668,1671629612.587,-14.16015625,-10.25390625,-14.16015625,-29.78515625,-74.70703125
829178,14383.43762655,1671629612.587,-11.23046875,-17.578125,-19.04296875,-12.6953125,-130.37109375
829178,14383.43762655,1671629612.587,-11.23046875,-17.578125,-19.04296875,-12.6953125,-130.37109375
829179,14383.439366933333,1671629612.587,-19.04296875,-10.25390625,-17.08984375,-26.3671875,-55.17578125
829179,14383.439366933333,1671629612.587,-19.04296875,-10.25390625,-17.08984375,-26.3671875,-55.17578125
829180,14383.441107316667,1671629612.587,-26.3671875,-10.25390625,-14.16015625,-37.109375,-34.66796875
829180,14383.441107316667,1671629612.587,-26.3671875,-10.25390625,-14.16015625,-37.109375,-34.66796875
829181,14383.4428477,1671629612.587,-26.85546875,-15.13671875,-21.97265625,-26.3671875,-62.5
829181,14383.4428477,1671629612.587,-26.85546875,-15.13671875,-21.97265625,-26.3671875,-62.5
829182,14383.444588083334,1671629612.587,-11.71875,-16.6015625,-23.4375,-13.671875,-57.12890625
829182,14383.444588083334,1671629612.587,-11.71875,-16.6015625,-23.4375,-13.671875,-57.12890625
829183,14383.446328466667,1671629612.587,-22.4609375,-10.7421875,-17.578125,-31.25,56.15234375
829183,14383.446328466667,1671629612.587,-22.4609375,-10.7421875,-17.578125,-31.25,56.15234375
829184,14383.44806885,1671629612.587,-44.43359375,-5.37109375,-17.578125,-48.33984375,191.89453125
829184,14383.44806885,1671629612.587,-44.43359375,-5.37109375,-17.578125,-48.33984375,191.89453125
829185,14383.449809233332,1671629612.587,-34.66796875,-7.32421875,-18.5546875,-31.73828125,-77.1484375
829185,14383.449809233332,1671629612.587,-34.66796875,-7.32421875,-18.5546875,-31.73828125,-77.1484375
829186,14383.451549616666,1671629612.587,-19.04296875,-8.30078125,-14.16015625,-19.04296875,-160.15625
829186,14383.451549616666,1671629612.587,-19.04296875,-8.30078125,-14.16015625,-19.04296875,-160.15625
829187,14383.45329,1671629612.587,-19.53125,-4.8828125,-8.30078125,-27.34375,-19.04296875
829187,14383.45329,1671629612.587,-19.53125,-4.8828125,-8.30078125,-27.34375,-19.04296875
829188,14383.457142941666,1671629612.633,-32.2265625,-8.7890625,-7.32421875,-40.0390625,-14.16015625
829188,14383.457142941666,1671629612.633,-32.2265625,-8.7890625,-7.32421875,-40.0390625,-14.16015625
829189,14383.460995883333,1671629612.633,-31.25,-9.27734375,-17.578125,-34.1796875,-118.65234375
829189,14383.460995883333,1671629612.633,-31.25,-9.27734375,-17.578125,-34.1796875,-118.65234375
829190,14383.464848824999,1671629612.633,-24.4140625,-1.46484375,-14.16015625,-25.87890625,-78.61328125
829190,14383.464848824999,1671629612.633,-24.4140625,-1.46484375,-14.16015625,-25.87890625,-78.61328125
829191,14383.468701766666,1671629612.633,-20.99609375,-1.953125,-4.8828125,-27.34375,74.21875
829191,14383.468701766666,1671629612.633,-20.99609375,-1.953125,-4.8828125,-27.34375,74.21875
829192,14383.472554708333,1671629612.633,-24.90234375,-7.32421875,-6.8359375,-31.73828125,13.671875
829192,14383.472554708333,1671629612.633,-24.90234375,-7.32421875,-6.8359375,-31.73828125,13.671875
829193,14383.47640765,1671629612.633,-34.1796875,-9.765625,-5.37109375,-28.3203125,-148.92578125
829193,14383.47640765,1671629612.633,-34.1796875,-9.765625,-5.37109375,-28.3203125,-148.92578125
829194,14383.480260591667,1671629612.633,-26.85546875,-9.765625,-11.23046875,-15.13671875,-111.328125
829194,14383.480260591667,1671629612.633,-26.85546875,-9.765625,-11.23046875,-15.13671875,-111.328125
829195,14383.484113533334,1671629612.633,-23.4375,-8.30078125,-10.25390625,-23.92578125,327.1484375
829195,14383.484113533334,1671629612.633,-23.4375,-8.30078125,-10.25390625,-23.92578125,327.1484375
829196,14383.487966475,1671629612.633,-33.203125,-7.8125,-5.37109375,-31.25,405.76171875
829196,14383.487966475,1671629612.633,-33.203125,-7.8125,-5.37109375,-31.25,405.76171875
829197,14383.491819416666,1671629612.633,-34.1796875,-11.23046875,-11.71875,-25.87890625,-75.68359375
829197,14383.491819416666,1671629612.633,-34.1796875,-11.23046875,-11.71875,-25.87890625,-75.68359375
829198,14383.495672358333,1671629612.633,-36.1328125,-6.34765625,-13.18359375,-26.3671875,-153.3203125
829198,14383.495672358333,1671629612.633,-36.1328125,-6.34765625,-13.18359375,-26.3671875,-153.3203125
829199,14383.4995253,1671629612.633,-33.203125,0.9765625,-11.23046875,-36.62109375,-52.24609375
829199,14383.4995253,1671629612.633,-33.203125,0.9765625,-11.23046875,-36.62109375,-52.24609375
829200,14383.503211666666,1671629612.677,-26.85546875,-2.9296875,-13.671875,-29.296875,-82.03125
829200,14383.503211666666,1671629612.677,-26.85546875,-2.9296875,-13.671875,-29.296875,-82.03125
829201,14383.506898033333,1671629612.677,-42.48046875,-5.37109375,-11.71875,-30.2734375,-164.55078125
829201,14383.506898033333,1671629612.677,-42.48046875,-5.37109375,-11.71875,-30.2734375,-164.55078125
829202,14383.510584399999,1671629612.677,-44.921875,-8.30078125,-6.34765625,-36.62109375,-86.42578125
829202,14383.510584399999,1671629612.677,-44.921875,-8.30078125,-6.34765625,-36.62109375,-86.42578125
829203,14383.514270766667,1671629612.677,-35.15625,-8.30078125,-6.8359375,-36.62109375,-48.828125
829203,14383.514270766667,1671629612.677,-35.15625,-8.30078125,-6.8359375,-36.62109375,-48.828125
829204,14383.517957133334,1671629612.677,-20.99609375,-6.8359375,-18.06640625,-27.83203125,-7.8125
829204,14383.517957133334,1671629612.677,-20.99609375,-6.8359375,-18.06640625,-27.83203125,-7.8125
829205,14383.5216435,1671629612.677,-19.53125,-3.90625,-23.92578125,-36.1328125,28.3203125
829205,14383.5216435,1671629612.677,-19.53125,-3.90625,-23.92578125,-36.1328125,28.3203125
829206,14383.525329866667,1671629612.677,-43.45703125,-3.41796875,-20.5078125,-58.59375,194.82421875
829206,14383.525329866667,1671629612.677,-43.45703125,-3.41796875,-20.5078125,-58.59375,194.82421875
829207,14383.529016233333,1671629612.677,-41.015625,-2.44140625,-16.6015625,-46.875,440.91796875
829207,14383.529016233333,1671629612.677,-41.015625,-2.44140625,-16.6015625,-46.875,440.91796875
829208,14383.532702600001,1671629612.677,-15.625,-4.8828125,-14.6484375,-37.109375,21.484375
829208,14383.532702600001,1671629612.677,-15.625,-4.8828125,-14.6484375,-37.109375,21.484375
829209,14383.536388966668,1671629612.677,-22.4609375,-7.32421875,-19.04296875,-30.2734375,-164.55078125
829209,14383.536388966668,1671629612.677,-22.4609375,-7.32421875,-19.04296875,-30.2734375,-164.55078125
829210,14383.540075333334,1671629612.677,-53.22265625,3.41796875,-17.578125,-49.31640625,-21.484375
829210,14383.540075333334,1671629612.677,-53.22265625,3.41796875,-17.578125,-49.31640625,-21.484375
829211,14383.5437617,1671629612.677,-46.38671875,8.30078125,-9.27734375,-64.453125,-45.8984375
829211,14383.5437617,1671629612.677,-46.38671875,8.30078125,-9.27734375,-64.453125,-45.8984375
829212,14383.547642275,1671629612.724,-29.296875,-4.39453125,-8.7890625,-43.9453125,-0.48828125
829212,14383.547642275,1671629612.724,-29.296875,-4.39453125,-8.7890625,-43.9453125,-0.48828125
829213,14383.55152285,1671629612.724,-40.0390625,-7.8125,-17.08984375,-51.26953125,-2.44140625
829213,14383.55152285,1671629612.724,-40.0390625,-7.8125,-17.08984375,-51.26953125,-2.44140625
829214,14383.555403425,1671629612.724,-52.24609375,1.46484375,-28.80859375,-67.87109375,-70.3125
829214,14383.555403425,1671629612.724,-52.24609375,1.46484375,-28.80859375,-67.87109375,-70.3125
829215,14383.559284,1671629612.724,-41.9921875,0.9765625,-28.3203125,-60.05859375,-57.12890625
829215,14383.559284,1671629612.724,-41.9921875,0.9765625,-28.3203125,-60.05859375,-57.12890625
829216,14383.563164575,1671629612.724,-28.3203125,-4.39453125,-27.83203125,-49.31640625,-39.0625
829216,14383.563164575,1671629612.724,-28.3203125,-4.39453125,-27.83203125,-49.31640625,-39.0625
829217,14383.567045150001,1671629612.724,-30.2734375,-4.8828125,-27.34375,-47.8515625,-0.48828125
829217,14383.567045150001,1671629612.724,-30.2734375,-4.8828125,-27.34375,-47.8515625,-0.48828125
829218,14383.570925725,1671629612.724,-38.57421875,-3.41796875,-26.3671875,-53.7109375,416.9921875
829218,14383.570925725,1671629612.724,-38.57421875,-3.41796875,-26.3671875,-53.7109375,416.9921875
829219,14383.5748063,1671629612.724,-35.15625,-0.48828125,-26.3671875,-59.5703125,395.01953125
829219,14383.5748063,1671629612.724,-35.15625,-0.48828125,-26.3671875,-59.5703125,395.01953125
829220,14383.578686875,1671629612.724,-18.06640625,1.953125,-22.4609375,-40.52734375,-58.10546875
829220,14383.578686875,1671629612.724,-18.06640625,1.953125,-22.4609375,-40.52734375,-58.10546875
829221,14383.58256745,1671629612.724,-17.08984375,-3.90625,-28.80859375,-18.5546875,-86.9140625
829221,14383.58256745,1671629612.724,-17.08984375,-3.90625,-28.80859375,-18.5546875,-86.9140625
829222,14383.586448025,1671629612.724,-40.0390625,-0.9765625,-26.85546875,-48.828125,-48.33984375
829222,14383.586448025,1671629612.724,-40.0390625,-0.9765625,-26.85546875,-48.828125,-48.33984375
829223,14383.5903286,1671629612.724,-59.08203125,1.953125,-19.53125,-72.265625,-182.6171875
829223,14383.5903286,1671629612.724,-59.08203125,1.953125,-19.53125,-72.265625,-182.6171875
829224,14383.594256483333,1671629612.771,-50.78125,-3.90625,-24.90234375,-54.19921875,-148.4375
829224,14383.594256483333,1671629612.771,-50.78125,-3.90625,-24.90234375,-54.19921875,-148.4375
829225,14383.598184366667,1671629612.771,-28.80859375,-4.39453125,-26.3671875,-51.26953125,-25.87890625
829225,14383.598184366667,1671629612.771,-28.80859375,-4.39453125,-26.3671875,-51.26953125,-25.87890625
829226,14383.602112249999,1671629612.771,-32.2265625,-5.37109375,-30.76171875,-58.10546875,-47.8515625
829226,14383.602112249999,1671629612.771,-32.2265625,-5.37109375,-30.76171875,-58.10546875,-47.8515625
829227,14383.606040133332,1671629612.771,-41.50390625,-10.7421875,-37.59765625,-55.17578125,-125.48828125
829227,14383.606040133332,1671629612.771,-41.50390625,-10.7421875,-37.59765625,-55.17578125,-125.48828125
829228,14383.609968016666,1671629612.771,-25.87890625,-9.765625,-34.66796875,-46.38671875,-133.30078125
829228,14383.609968016666,1671629612.771,-25.87890625,-9.765625,-34.66796875,-46.38671875,-133.30078125
829229,14383.6138959,1671629612.771,-16.11328125,-7.32421875,-31.25,-33.69140625,63.96484375
829229,14383.6138959,1671629612.771,-16.11328125,-7.32421875,-31.25,-33.69140625,63.96484375
829230,14383.617823783334,1671629612.771,-26.85546875,-9.27734375,-26.3671875,-25.390625,47.36328125
829230,14383.617823783334,1671629612.771,-26.85546875,-9.27734375,-26.3671875,-25.390625,47.36328125
829231,14383.621751666667,1671629612.771,-36.1328125,-12.20703125,-22.4609375,-33.203125,-134.765625
829231,14383.621751666667,1671629612.771,-36.1328125,-12.20703125,-22.4609375,-33.203125,-134.765625
829232,14383.625679550001,1671629612.771,-29.78515625,-13.18359375,-29.78515625,-22.4609375,-158.69140625
829232,14383.625679550001,1671629612.771,-29.78515625,-13.18359375,-29.78515625,-22.4609375,-158.69140625
829233,14383.629607433333,1671629612.771,-19.53125,-7.8125,-30.76171875,-20.99609375,85.9375
829233,14383.629607433333,1671629612.771,-19.53125,-7.8125,-30.76171875,-20.99609375,85.9375
829234,14383.633535316667,1671629612.771,-19.04296875,-12.20703125,-24.90234375,-30.2734375,136.23046875
829234,14383.633535316667,1671629612.771,-19.04296875,-12.20703125,-24.90234375,-30.2734375,136.23046875
829235,14383.6374632,1671629612.771,-31.25,-21.97265625,-30.2734375,-31.25,-73.2421875
829235,14383.6374632,1671629612.771,-31.25,-21.97265625,-30.2734375,-31.25,-73.2421875
829236,14383.641136233335,1671629612.815,-34.66796875,-24.90234375,-27.83203125,-40.0390625,-78.61328125
829236,14383.641136233335,1671629612.815,-34.66796875,-24.90234375,-27.83203125,-40.0390625,-78.61328125
829237,14383.644809266667,1671629612.815,-26.3671875,-20.5078125,-23.4375,-36.1328125,24.90234375
829237,14383.644809266667,1671629612.815,-26.3671875,-20.5078125,-23.4375,-36.1328125,24.90234375
829238,14383.648482300001,1671629612.815,-22.94921875,-19.04296875,-27.34375,-28.80859375,-13.671875
829238,14383.648482300001,1671629612.815,-22.94921875,-19.04296875,-27.34375,-28.80859375,-13.671875
829239,14383.652155333333,1671629612.815,-22.94921875,-14.6484375,-27.83203125,-30.76171875,-93.26171875
829239,14383.652155333333,1671629612.815,-22.94921875,-14.6484375,-27.83203125,-30.76171875,-93.26171875
829240,14383.655828366667,1671629612.815,-30.76171875,-10.7421875,-28.3203125,-31.73828125,-56.640625
829240,14383.655828366667,1671629612.815,-30.76171875,-10.7421875,-28.3203125,-31.73828125,-56.640625
829241,14383.659501400001,1671629612.815,-28.3203125,-10.7421875,-25.87890625,-27.83203125,312.01171875
829241,14383.659501400001,1671629612.815,-28.3203125,-10.7421875,-25.87890625,-27.83203125,312.01171875
829242,14383.663174433334,1671629612.815,-15.13671875,-10.25390625,-18.5546875,-18.5546875,300.29296875
829242,14383.663174433334,1671629612.815,-15.13671875,-10.25390625,-18.5546875,-18.5546875,300.29296875
829243,14383.666847466668,1671629612.815,-13.18359375,-12.6953125,-21.97265625,-8.30078125,-102.05078125
829243,14383.666847466668,1671629612.815,-13.18359375,-12.6953125,-21.97265625,-8.30078125,-102.05078125
829244,14383.6705205,1671629612.815,-15.13671875,-12.20703125,-23.92578125,-3.41796875,-90.8203125
829244,14383.6705205,1671629612.815,-15.13671875,-12.20703125,-23.92578125,-3.41796875,-90.8203125
829245,14383.674193533334,1671629612.815,-23.92578125,1.46484375,-14.6484375,-22.4609375,90.33203125
829245,14383.674193533334,1671629612.815,-23.92578125,1.46484375,-14.6484375,-22.4609375,90.33203125
829246,14383.677866566666,1671629612.815,-20.5078125,1.953125,-10.7421875,-26.3671875,-76.66015625
829246,14383.677866566666,1671629612.815,-20.5078125,1.953125,-10.7421875,-26.3671875,-76.66015625
829247,14383.6815396,1671629612.815,-14.16015625,-5.37109375,-9.27734375,-23.4375,-101.07421875
829247,14383.6815396,1671629612.815,-14.16015625,-5.37109375,-9.27734375,-23.4375,-101.07421875
829248,14383.68649965,1671629612.874,-28.80859375,-4.8828125,-11.23046875,-35.15625,-59.5703125
829248,14383.68649965,1671629612.874,-28.80859375,-4.8828125,-11.23046875,-35.15625,-59.5703125
829249,14383.6914597,1671629612.874,-38.0859375,-9.765625,-17.578125,-41.015625,-16.6015625
829249,14383.6914597,1671629612.874,-38.0859375,-9.765625,-17.578125,-41.015625,-16.6015625
829250,14383.69641975,1671629612.874,-20.5078125,-10.25390625,-19.04296875,-21.97265625,84.9609375
829250,14383.69641975,1671629612.874,-20.5078125,-10.25390625,-19.04296875,-21.97265625,84.9609375
829251,14383.7013798,1671629612.874,-20.5078125,-4.8828125,-16.6015625,-21.484375,-36.1328125
829251,14383.7013798,1671629612.874,-20.5078125,-4.8828125,-16.6015625,-21.484375,-36.1328125
829252,14383.70633985,1671629612.874,-39.55078125,-3.90625,-20.5078125,-38.0859375,-83.984375
829252,14383.70633985,1671629612.874,-39.55078125,-3.90625,-20.5078125,-38.0859375,-83.984375
829253,14383.7112999,1671629612.874,-37.109375,-10.25390625,-20.01953125,-38.0859375,-41.015625
829253,14383.7112999,1671629612.874,-37.109375,-10.25390625,-20.01953125,-38.0859375,-41.015625
